"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"389","PopulationDecline","None",0.5212,"LifeStage",0.44,"Adult"
"390","PopulationDecline","Reduced",0.234,"LifeStage",0.44,"Adult"
"391","Growth","Effect",0.1093,"LifeStage",0.44,"Adult"
"392","Growth","No Effect",0.8939,"LifeStage",0.44,"Adult"
"393","Mortality","Effect",0.0752,"LifeStage",0.44,"Adult"
"394","Mortality","No Effect",0.928,"LifeStage",0.44,"Adult"
"395","ReproductiveRate","Effect",0.177,"LifeStage",0.44,"Adult"
"396","ReproductiveRate","No Effect",0.824,"LifeStage",0.44,"Adult"
"397","PopulationDecline","Increased",0.2488,"LifeStage",0.45,"Adult"
"398","PopulationDecline","None",0.5144,"LifeStage",0.45,"Adult"
"399","PopulationDecline","Reduced",0.2417,"LifeStage",0.45,"Adult"
"400","Growth","Effect",0.1051,"LifeStage",0.45,"Adult"
"401","Growth","No Effect",0.8986,"LifeStage",0.45,"Adult"
"402","Mortality","Effect",0.0763,"LifeStage",0.45,"Adult"
"403","Mortality","No Effect",0.9254,"LifeStage",0.45,"Adult"
"404","ReproductiveRate","Effect",0.1757,"LifeStage",0.45,"Adult"
"405","ReproductiveRate","No Effect",0.8177,"LifeStage",0.45,"Adult"
"406","PopulationDecline","Increased",0.2497,"LifeStage",0.46,"Adult"
"407","PopulationDecline","None",0.5092,"LifeStage",0.46,"Adult"
"408","PopulationDecline","Reduced",0.2294,"LifeStage",0.46,"Adult"
"409","Growth","Effect",0.1062,"LifeStage",0.46,"Adult"
"410","Growth","No Effect",0.8995,"LifeStage",0.46,"Adult"
"411","Mortality","Effect",0.0716,"LifeStage",0.46,"Adult"
"412","Mortality","No Effect",0.9235,"LifeStage",0.46,"Adult"
"413","ReproductiveRate","Effect",0.1733,"LifeStage",0.46,"Adult"
"414","ReproductiveRate","No Effect",0.8166,"LifeStage",0.46,"Adult"
"415","PopulationDecline","Increased",0.2501,"LifeStage",0.47,"Adult"
"416","PopulationDecline","None",0.5224,"LifeStage",0.47,"Adult"
"417","PopulationDecline","Reduced",0.2351,"LifeStage",0.47,"Adult"
"418","Growth","Effect",0.0968,"LifeStage",0.47,"Adult"
"419","Growth","No Effect",0.905,"LifeStage",0.47,"Adult"
"420","Mortality","Effect",0.0727,"LifeStage",0.47,"Adult"
"421","Mortality","No Effect",0.9284,"LifeStage",0.47,"Adult"
"422","ReproductiveRate","Effect",0.1789,"LifeStage",0.47,"Adult"
"423","ReproductiveRate","No Effect",0.8211,"LifeStage",0.47,"Adult"
"424","PopulationDecline","Increased",0.2509,"LifeStage",0.48,"Adult"
"425","PopulationDecline","None",0.5189,"LifeStage",0.48,"Adult"
"426","PopulationDecline","Reduced",0.2387,"LifeStage",0.48,"Adult"
"427","Growth","Effect",0.1011,"LifeStage",0.48,"Adult"
"428","Growth","No Effect",0.9028,"LifeStage",0.48,"Adult"
"429","Mortality","Effect",0.071,"LifeStage",0.48,"Adult"
"430","Mortality","No Effect",0.9252,"LifeStage",0.48,"Adult"
"431","ReproductiveRate","Effect",0.1757,"LifeStage",0.48,"Adult"
"432","ReproductiveRate","No Effect",0.822,"LifeStage",0.48,"Adult"
"433","PopulationDecline","Increased",0.2622,"LifeStage",0.49,"Adult"
"434","PopulationDecline","None",0.5059,"LifeStage",0.49,"Adult"
"435","PopulationDecline","Reduced",0.234,"LifeStage",0.49,"Adult"
"436","Growth","Effect",0.0944,"LifeStage",0.49,"Adult"
"437","Growth","No Effect",0.9032,"LifeStage",0.49,"Adult"
"438","Mortality","Effect",0.0719,"LifeStage",0.49,"Adult"
"439","Mortality","No Effect",0.9293,"LifeStage",0.49,"Adult"
"440","ReproductiveRate","Effect",0.1746,"LifeStage",0.49,"Adult"
"441","ReproductiveRate","No Effect",0.8225,"LifeStage",0.49,"Adult"
"442","PopulationDecline","Increased",0.2508,"LifeStage",0.5,"Adult"
"443","PopulationDecline","None",0.5223,"LifeStage",0.5,"Adult"
"444","PopulationDecline","Reduced",0.2402,"LifeStage",0.5,"Adult"
"445","Growth","Effect",0.0943,"LifeStage",0.5,"Adult"
"446","Growth","No Effect",0.9042,"LifeStage",0.5,"Adult"
"447","Mortality","Effect",0.0662,"LifeStage",0.5,"Adult"
"448","Mortality","No Effect",0.9341,"LifeStage",0.5,"Adult"
"449","ReproductiveRate","Effect",0.1754,"LifeStage",0.5,"Adult"
"450","ReproductiveRate","No Effect",0.8198,"LifeStage",0.5,"Adult"
"451","PopulationDecline","Increased",0.2482,"LifeStage",0.51,"Adult"
"452","PopulationDecline","None",0.5081,"LifeStage",0.51,"Adult"
"453","PopulationDecline","Reduced",0.2326,"LifeStage",0.51,"Adult"
"454","Growth","Effect",0.0932,"LifeStage",0.51,"Adult"
"455","Growth","No Effect",0.9071,"LifeStage",0.51,"Adult"
"456","Mortality","Effect",0.0665,"LifeStage",0.51,"Adult"
"457","Mortality","No Effect",0.9287,"LifeStage",0.51,"Adult"
"458","ReproductiveRate","Effect",0.1793,"LifeStage",0.51,"Adult"
"459","ReproductiveRate","No Effect",0.8221,"LifeStage",0.51,"Adult"
"460","PopulationDecline","Increased",0.2596,"LifeStage",0.52,"Adult"
"461","PopulationDecline","None",0.5066,"LifeStage",0.52,"Adult"
"462","PopulationDecline","Reduced",0.237,"LifeStage",0.52,"Adult"
"463","Growth","Effect",0.0878,"LifeStage",0.52,"Adult"
"464","Growth","No Effect",0.9094,"LifeStage",0.52,"Adult"
"465","Mortality","Effect",0.0706,"LifeStage",0.52,"Adult"
"466","Mortality","No Effect",0.93,"LifeStage",0.52,"Adult"
"467","ReproductiveRate","Effect",0.1718,"LifeStage",0.52,"Adult"
"468","ReproductiveRate","No Effect",0.8229,"LifeStage",0.52,"Adult"
"469","PopulationDecline","Increased",0.2538,"LifeStage",0.53,"Adult"
"470","PopulationDecline","None",0.5115,"LifeStage",0.53,"Adult"
"471","PopulationDecline","Reduced",0.2271,"LifeStage",0.53,"Adult"
"472","Growth","Effect",0.0875,"LifeStage",0.53,"Adult"
"473","Growth","No Effect",0.9157,"LifeStage",0.53,"Adult"
"474","Mortality","Effect",0.0666,"LifeStage",0.53,"Adult"
"475","Mortality","No Effect",0.9348,"LifeStage",0.53,"Adult"
"476","ReproductiveRate","Effect",0.1735,"LifeStage",0.53,"Adult"
"477","ReproductiveRate","No Effect",0.8218,"LifeStage",0.53,"Adult"
"478","PopulationDecline","Increased",0.2552,"LifeStage",0.54,"Adult"
"479","PopulationDecline","None",0.5043,"LifeStage",0.54,"Adult"
"480","PopulationDecline","Reduced",0.2316,"LifeStage",0.54,"Adult"
"481","Growth","Effect",0.0816,"LifeStage",0.54,"Adult"
"482","Growth","No Effect",0.9122,"LifeStage",0.54,"Adult"
"483","Mortality","Effect",0.068,"LifeStage",0.54,"Adult"
"484","Mortality","No Effect",0.9358,"LifeStage",0.54,"Adult"
"485","ReproductiveRate","Effect",0.1746,"LifeStage",0.54,"Adult"
"486","ReproductiveRate","No Effect",0.8257,"LifeStage",0.54,"Adult"
"487","PopulationDecline","Increased",0.2623,"LifeStage",0.55,"Adult"
"488","PopulationDecline","None",0.5115,"LifeStage",0.55,"Adult"
"489","PopulationDecline","Reduced",0.2311,"LifeStage",0.55,"Adult"
"490","Growth","Effect",0.0844,"LifeStage",0.55,"Adult"
"491","Growth","No Effect",0.9185,"LifeStage",0.55,"Adult"
"492","Mortality","Effect",0.066,"LifeStage",0.55,"Adult"
"493","Mortality","No Effect",0.9298,"LifeStage",0.55,"Adult"
"494","ReproductiveRate","Effect",0.1708,"LifeStage",0.55,"Adult"
"495","ReproductiveRate","No Effect",0.8289,"LifeStage",0.55,"Adult"
"496","PopulationDecline","Increased",0.2577,"LifeStage",0.56,"Adult"
"497","PopulationDecline","None",0.5002,"LifeStage",0.56,"Adult"
"498","PopulationDecline","Reduced",0.2276,"LifeStage",0.56,"Adult"
"499","Growth","Effect",0.0808,"LifeStage",0.56,"Adult"
"500","Growth","No Effect",0.9188,"LifeStage",0.56,"Adult"
"501","Mortality","Effect",0.0637,"LifeStage",0.56,"Adult"
"502","Mortality","No Effect",0.9358,"LifeStage",0.56,"Adult"
"503","ReproductiveRate","Effect",0.1711,"LifeStage",0.56,"Adult"
"504","ReproductiveRate","No Effect",0.8269,"LifeStage",0.56,"Adult"
"505","PopulationDecline","Increased",0.2521,"LifeStage",0.57,"Adult"
"506","PopulationDecline","None",0.5203,"LifeStage",0.57,"Adult"
"507","PopulationDecline","Reduced",0.2342,"LifeStage",0.57,"Adult"
"508","Growth","Effect",0.0831,"LifeStage",0.57,"Adult"
"509","Growth","No Effect",0.92,"LifeStage",0.57,"Adult"
"510","Mortality","Effect",0.0644,"LifeStage",0.57,"Adult"
"511","Mortality","No Effect",0.9365,"LifeStage",0.57,"Adult"
"512","ReproductiveRate","Effect",0.1731,"LifeStage",0.57,"Adult"
"513","ReproductiveRate","No Effect",0.8284,"LifeStage",0.57,"Adult"
"514","PopulationDecline","Increased",0.2585,"LifeStage",0.58,"Adult"
"515","PopulationDecline","None",0.5037,"LifeStage",0.58,"Adult"
"516","PopulationDecline","Reduced",0.2314,"LifeStage",0.58,"Adult"
"517","Growth","Effect",0.082,"LifeStage",0.58,"Adult"
"518","Growth","No Effect",0.926,"LifeStage",0.58,"Adult"
"519","Mortality","Effect",0.0648,"LifeStage",0.58,"Adult"
"520","Mortality","No Effect",0.9337,"LifeStage",0.58,"Adult"
"521","ReproductiveRate","Effect",0.1748,"LifeStage",0.58,"Adult"
"522","ReproductiveRate","No Effect",0.8237,"LifeStage",0.58,"Adult"
"523","PopulationDecline","Increased",0.256,"LifeStage",0.59,"Adult"
"524","PopulationDecline","None",0.5048,"LifeStage",0.59,"Adult"
"525","PopulationDecline","Reduced",0.2372,"LifeStage",0.59,"Adult"
"526","Growth","Effect",0.0766,"LifeStage",0.59,"Adult"
"527","Growth","No Effect",0.9243,"LifeStage",0.59,"Adult"
"528","Mortality","Effect",0.0607,"LifeStage",0.59,"Adult"
"529","Mortality","No Effect",0.9336,"LifeStage",0.59,"Adult"
"530","ReproductiveRate","Effect",0.1709,"LifeStage",0.59,"Adult"
"531","ReproductiveRate","No Effect",0.8287,"LifeStage",0.59,"Adult"
"532","PopulationDecline","Increased",0.2479,"LifeStage",0.6,"Adult"
"533","PopulationDecline","None",0.5096,"LifeStage",0.6,"Adult"
"534","PopulationDecline","Reduced",0.2422,"LifeStage",0.6,"Adult"
"535","Growth","Effect",0.0744,"LifeStage",0.6,"Adult"
"536","Growth","No Effect",0.9226,"LifeStage",0.6,"Adult"
"537","Mortality","Effect",0.06,"LifeStage",0.6,"Adult"
"538","Mortality","No Effect",0.9369,"LifeStage",0.6,"Adult"
"539","ReproductiveRate","Effect",0.1787,"LifeStage",0.6,"Adult"
"540","ReproductiveRate","No Effect",0.8139,"LifeStage",0.6,"Adult"
"541","PopulationDecline","Increased",0.2613,"LifeStage",0.61,"Adult"
"542","PopulationDecline","None",0.5011,"LifeStage",0.61,"Adult"
"543","PopulationDecline","Reduced",0.2319,"LifeStage",0.61,"Adult"
"544","Growth","Effect",0.071,"LifeStage",0.61,"Adult"
"545","Growth","No Effect",0.9279,"LifeStage",0.61,"Adult"
"546","Mortality","Effect",0.0634,"LifeStage",0.61,"Adult"
"547","Mortality","No Effect",0.9358,"LifeStage",0.61,"Adult"
"548","ReproductiveRate","Effect",0.1736,"LifeStage",0.61,"Adult"
"549","ReproductiveRate","No Effect",0.8289,"LifeStage",0.61,"Adult"
"550","PopulationDecline","Increased",0.2541,"LifeStage",0.62,"Adult"
"551","PopulationDecline","None",0.5052,"LifeStage",0.62,"Adult"
"552","PopulationDecline","Reduced",0.2447,"LifeStage",0.62,"Adult"
"553","Growth","Effect",0.0686,"LifeStage",0.62,"Adult"
"554","Growth","No Effect",0.9287,"LifeStage",0.62,"Adult"
"555","Mortality","Effect",0.0589,"LifeStage",0.62,"Adult"
"556","Mortality","No Effect",0.9409,"LifeStage",0.62,"Adult"
"557","ReproductiveRate","Effect",0.1694,"LifeStage",0.62,"Adult"
"558","ReproductiveRate","No Effect",0.8322,"LifeStage",0.62,"Adult"
"559","PopulationDecline","Increased",0.2586,"LifeStage",0.63,"Adult"
"560","PopulationDecline","None",0.5049,"LifeStage",0.63,"Adult"
"561","PopulationDecline","Reduced",0.2302,"LifeStage",0.63,"Adult"
"562","Growth","Effect",0.0701,"LifeStage",0.63,"Adult"
"563","Growth","No Effect",0.9284,"LifeStage",0.63,"Adult"
"564","Mortality","Effect",0.0598,"LifeStage",0.63,"Adult"
"565","Mortality","No Effect",0.9417,"LifeStage",0.63,"Adult"
"566","ReproductiveRate","Effect",0.1699,"LifeStage",0.63,"Adult"
"567","ReproductiveRate","No Effect",0.8236,"LifeStage",0.63,"Adult"
"568","PopulationDecline","Increased",0.2575,"LifeStage",0.64,"Adult"
"569","PopulationDecline","None",0.503,"LifeStage",0.64,"Adult"
"570","PopulationDecline","Reduced",0.2412,"LifeStage",0.64,"Adult"
"571","Growth","Effect",0.0676,"LifeStage",0.64,"Adult"
"572","Growth","No Effect",0.9287,"LifeStage",0.64,"Adult"
"573","Mortality","Effect",0.0615,"LifeStage",0.64,"Adult"
"574","Mortality","No Effect",0.9375,"LifeStage",0.64,"Adult"
"575","ReproductiveRate","Effect",0.1668,"LifeStage",0.64,"Adult"
"576","ReproductiveRate","No Effect",0.8255,"LifeStage",0.64,"Adult"
"577","PopulationDecline","Increased",0.2598,"LifeStage",0.65,"Adult"
"578","PopulationDecline","None",0.5028,"LifeStage",0.65,"Adult"
"579","PopulationDecline","Reduced",0.2354,"LifeStage",0.65,"Adult"
"580","Growth","Effect",0.0651,"LifeStage",0.65,"Adult"
"581","Growth","No Effect",0.9338,"LifeStage",0.65,"Adult"
"582","Mortality","Effect",0.0662,"LifeStage",0.65,"Adult"
"583","Mortality","No Effect",0.9348,"LifeStage",0.65,"Adult"
"584","ReproductiveRate","Effect",0.1719,"LifeStage",0.65,"Adult"
"585","ReproductiveRate","No Effect",0.8279,"LifeStage",0.65,"Adult"
"586","PopulationDecline","Increased",0.2546,"LifeStage",0.66,"Adult"
"587","PopulationDecline","None",0.5017,"LifeStage",0.66,"Adult"
"588","PopulationDecline","Reduced",0.2428,"LifeStage",0.66,"Adult"
"589","Growth","Effect",0.0674,"LifeStage",0.66,"Adult"
"590","Growth","No Effect",0.9367,"LifeStage",0.66,"Adult"
"591","Mortality","Effect",0.0614,"LifeStage",0.66,"Adult"
"592","Mortality","No Effect",0.9403,"LifeStage",0.66,"Adult"
"593","ReproductiveRate","Effect",0.1706,"LifeStage",0.66,"Adult"
"594","ReproductiveRate","No Effect",0.8218,"LifeStage",0.66,"Adult"
"595","PopulationDecline","Increased",0.2604,"LifeStage",0.67,"Adult"
"596","PopulationDecline","None",0.5027,"LifeStage",0.67,"Adult"
"597","PopulationDecline","Reduced",0.2394,"LifeStage",0.67,"Adult"
"598","Growth","Effect",0.0664,"LifeStage",0.67,"Adult"
"599","Growth","No Effect",0.9389,"LifeStage",0.67,"Adult"
"600","Mortality","Effect",0.0579,"LifeStage",0.67,"Adult"
"601","Mortality","No Effect",0.943,"LifeStage",0.67,"Adult"
"602","ReproductiveRate","Effect",0.1759,"LifeStage",0.67,"Adult"
"603","ReproductiveRate","No Effect",0.8298,"LifeStage",0.67,"Adult"
"604","PopulationDecline","Increased",0.2556,"LifeStage",0.68,"Adult"
"605","PopulationDecline","None",0.5027,"LifeStage",0.68,"Adult"
"606","PopulationDecline","Reduced",0.2385,"LifeStage",0.68,"Adult"
"607","Growth","Effect",0.0566,"LifeStage",0.68,"Adult"
"608","Growth","No Effect",0.9397,"LifeStage",0.68,"Adult"
"609","Mortality","Effect",0.0608,"LifeStage",0.68,"Adult"
"610","Mortality","No Effect",0.9364,"LifeStage",0.68,"Adult"
"611","ReproductiveRate","Effect",0.1747,"LifeStage",0.68,"Adult"
"612","ReproductiveRate","No Effect",0.828,"LifeStage",0.68,"Adult"
"613","PopulationDecline","Increased",0.2536,"LifeStage",0.69,"Adult"
"614","PopulationDecline","None",0.4994,"LifeStage",0.69,"Adult"
"615","PopulationDecline","Reduced",0.2406,"LifeStage",0.69,"Adult"
"616","Growth","Effect",0.0618,"LifeStage",0.69,"Adult"
"617","Growth","No Effect",0.942,"LifeStage",0.69,"Adult"
"618","Mortality","Effect",0.059,"LifeStage",0.69,"Adult"
"619","Mortality","No Effect",0.9421,"LifeStage",0.69,"Adult"
"620","ReproductiveRate","Effect",0.1754,"LifeStage",0.69,"Adult"
"621","ReproductiveRate","No Effect",0.8288,"LifeStage",0.69,"Adult"
"622","PopulationDecline","Increased",0.2582,"LifeStage",0.7,"Adult"
"623","PopulationDecline","None",0.5109,"LifeStage",0.7,"Adult"
"624","PopulationDecline","Reduced",0.2351,"LifeStage",0.7,"Adult"
"625","Growth","Effect",0.0547,"LifeStage",0.7,"Adult"
"626","Growth","No Effect",0.9408,"LifeStage",0.7,"Adult"
"627","Mortality","Effect",0.0521,"LifeStage",0.7,"Adult"
"628","Mortality","No Effect",0.944,"LifeStage",0.7,"Adult"
"629","ReproductiveRate","Effect",0.1677,"LifeStage",0.7,"Adult"
"630","ReproductiveRate","No Effect",0.8288,"LifeStage",0.7,"Adult"
"631","PopulationDecline","Increased",0.2539,"LifeStage",0.71,"Adult"
"632","PopulationDecline","None",0.5012,"LifeStage",0.71,"Adult"
"633","PopulationDecline","Reduced",0.2465,"LifeStage",0.71,"Adult"
"634","Growth","Effect",0.0531,"LifeStage",0.71,"Adult"
"635","Growth","No Effect",0.9405,"LifeStage",0.71,"Adult"
"636","Mortality","Effect",0.0565,"LifeStage",0.71,"Adult"
"637","Mortality","No Effect",0.9412,"LifeStage",0.71,"Adult"
"638","ReproductiveRate","Effect",0.1664,"LifeStage",0.71,"Adult"
"639","ReproductiveRate","No Effect",0.8362,"LifeStage",0.71,"Adult"
"640","PopulationDecline","Increased",0.2707,"LifeStage",0.72,"Adult"
"641","PopulationDecline","None",0.5022,"LifeStage",0.72,"Adult"
"642","PopulationDecline","Reduced",0.2431,"LifeStage",0.72,"Adult"
"643","Growth","Effect",0.0529,"LifeStage",0.72,"Adult"
"644","Growth","No Effect",0.949,"LifeStage",0.72,"Adult"
"645","Mortality","Effect",0.0546,"LifeStage",0.72,"Adult"
"646","Mortality","No Effect",0.9439,"LifeStage",0.72,"Adult"
"647","ReproductiveRate","Effect",0.1698,"LifeStage",0.72,"Adult"
"648","ReproductiveRate","No Effect",0.819,"LifeStage",0.72,"Adult"
"649","PopulationDecline","Increased",0.2579,"LifeStage",0.73,"Adult"
"650","PopulationDecline","None",0.4908,"LifeStage",0.73,"Adult"
"651","PopulationDecline","Reduced",0.2389,"LifeStage",0.73,"Adult"
"652","Growth","Effect",0.053,"LifeStage",0.73,"Adult"
"653","Growth","No Effect",0.9485,"LifeStage",0.73,"Adult"
"654","Mortality","Effect",0.053,"LifeStage",0.73,"Adult"
"655","Mortality","No Effect",0.9428,"LifeStage",0.73,"Adult"
"656","ReproductiveRate","Effect",0.163,"LifeStage",0.73,"Adult"
"657","ReproductiveRate","No Effect",0.8353,"LifeStage",0.73,"Adult"
"658","PopulationDecline","Increased",0.2615,"LifeStage",0.74,"Adult"
"659","PopulationDecline","None",0.4968,"LifeStage",0.74,"Adult"
"660","PopulationDecline","Reduced",0.2389,"LifeStage",0.74,"Adult"
"661","Growth","Effect",0.0469,"LifeStage",0.74,"Adult"
"662","Growth","No Effect",0.9521,"LifeStage",0.74,"Adult"
"663","Mortality","Effect",0.053,"LifeStage",0.74,"Adult"
"664","Mortality","No Effect",0.9471,"LifeStage",0.74,"Adult"
"665","ReproductiveRate","Effect",0.1738,"LifeStage",0.74,"Adult"
"666","ReproductiveRate","No Effect",0.8314,"LifeStage",0.74,"Adult"
"667","PopulationDecline","Increased",0.258,"LifeStage",0.75,"Adult"
"668","PopulationDecline","None",0.5035,"LifeStage",0.75,"Adult"
"669","PopulationDecline","Reduced",0.2405,"LifeStage",0.75,"Adult"
"670","Growth","Effect",0.048,"LifeStage",0.75,"Adult"
"671","Growth","No Effect",0.9554,"LifeStage",0.75,"Adult"
"672","Mortality","Effect",0.0538,"LifeStage",0.75,"Adult"
"673","Mortality","No Effect",0.9472,"LifeStage",0.75,"Adult"
"674","ReproductiveRate","Effect",0.1727,"LifeStage",0.75,"Adult"
"675","ReproductiveRate","No Effect",0.8285,"LifeStage",0.75,"Adult"
"676","PopulationDecline","Increased",0.2655,"LifeStage",0.76,"Adult"
"677","PopulationDecline","None",0.508,"LifeStage",0.76,"Adult"
"678","PopulationDecline","Reduced",0.24,"LifeStage",0.76,"Adult"
"679","Growth","Effect",0.0471,"LifeStage",0.76,"Adult"
"680","Growth","No Effect",0.9555,"LifeStage",0.76,"Adult"
"681","Mortality","Effect",0.0484,"LifeStage",0.76,"Adult"
"682","Mortality","No Effect",0.949,"LifeStage",0.76,"Adult"
"683","ReproductiveRate","Effect",0.1714,"LifeStage",0.76,"Adult"
"684","ReproductiveRate","No Effect",0.8371,"LifeStage",0.76,"Adult"
"685","PopulationDecline","Increased",0.2559,"LifeStage",0.77,"Adult"
"686","PopulationDecline","None",0.4979,"LifeStage",0.77,"Adult"
"687","PopulationDecline","Reduced",0.2392,"LifeStage",0.77,"Adult"
"688","Growth","Effect",0.0432,"LifeStage",0.77,"Adult"
"689","Growth","No Effect",0.9588,"LifeStage",0.77,"Adult"
"690","Mortality","Effect",0.0526,"LifeStage",0.77,"Adult"
"691","Mortality","No Effect",0.9493,"LifeStage",0.77,"Adult"
"692","ReproductiveRate","Effect",0.1711,"LifeStage",0.77,"Adult"
"693","ReproductiveRate","No Effect",0.8286,"LifeStage",0.77,"Adult"
"694","PopulationDecline","Increased",0.2593,"LifeStage",0.78,"Adult"
"695","PopulationDecline","None",0.494,"LifeStage",0.78,"Adult"
"696","PopulationDecline","Reduced",0.2441,"LifeStage",0.78,"Adult"
"697","Growth","Effect",0.0423,"LifeStage",0.78,"Adult"
"698","Growth","No Effect",0.9579,"LifeStage",0.78,"Adult"
"699","Mortality","Effect",0.0533,"LifeStage",0.78,"Adult"
"700","Mortality","No Effect",0.9487,"LifeStage",0.78,"Adult"
"701","ReproductiveRate","Effect",0.1702,"LifeStage",0.78,"Adult"
"702","ReproductiveRate","No Effect",0.8384,"LifeStage",0.78,"Adult"
"703","PopulationDecline","Increased",0.2603,"LifeStage",0.79,"Adult"
"704","PopulationDecline","None",0.4976,"LifeStage",0.79,"Adult"
"705","PopulationDecline","Reduced",0.2409,"LifeStage",0.79,"Adult"
"706","Growth","Effect",0.0401,"LifeStage",0.79,"Adult"
"707","Growth","No Effect",0.963,"LifeStage",0.79,"Adult"
"708","Mortality","Effect",0.0499,"LifeStage",0.79,"Adult"
"709","Mortality","No Effect",0.9469,"LifeStage",0.79,"Adult"
"710","ReproductiveRate","Effect",0.1697,"LifeStage",0.79,"Adult"
"711","ReproductiveRate","No Effect",0.8278,"LifeStage",0.79,"Adult"
"712","PopulationDecline","Increased",0.2643,"LifeStage",0.8,"Adult"
"713","PopulationDecline","None",0.4963,"LifeStage",0.8,"Adult"
"714","PopulationDecline","Reduced",0.2517,"LifeStage",0.8,"Adult"
"715","Growth","Effect",0.0369,"LifeStage",0.8,"Adult"
"716","Growth","No Effect",0.9606,"LifeStage",0.8,"Adult"
"717","Mortality","Effect",0.0529,"LifeStage",0.8,"Adult"
"718","Mortality","No Effect",0.9489,"LifeStage",0.8,"Adult"
"719","ReproductiveRate","Effect",0.1705,"LifeStage",0.8,"Adult"
"720","ReproductiveRate","No Effect",0.8338,"LifeStage",0.8,"Adult"
"721","PopulationDecline","Increased",0.2624,"LifeStage",0.81,"Adult"
"722","PopulationDecline","None",0.4934,"LifeStage",0.81,"Adult"
"723","PopulationDecline","Reduced",0.2426,"LifeStage",0.81,"Adult"
"724","Growth","Effect",0.0352,"LifeStage",0.81,"Adult"
"725","Growth","No Effect",0.9651,"LifeStage",0.81,"Adult"
"726","Mortality","Effect",0.0537,"LifeStage",0.81,"Adult"
"727","Mortality","No Effect",0.9515,"LifeStage",0.81,"Adult"
"728","ReproductiveRate","Effect",0.1653,"LifeStage",0.81,"Adult"
"729","ReproductiveRate","No Effect",0.8329,"LifeStage",0.81,"Adult"
"730","PopulationDecline","Increased",0.2664,"LifeStage",0.82,"Adult"
"731","PopulationDecline","None",0.5009,"LifeStage",0.82,"Adult"
"732","PopulationDecline","Reduced",0.2449,"LifeStage",0.82,"Adult"
"733","Growth","Effect",0.0332,"LifeStage",0.82,"Adult"
"734","Growth","No Effect",0.9661,"LifeStage",0.82,"Adult"
"735","Mortality","Effect",0.0439,"LifeStage",0.82,"Adult"
"736","Mortality","No Effect",0.9548,"LifeStage",0.82,"Adult"
"737","ReproductiveRate","Effect",0.1649,"LifeStage",0.82,"Adult"
"738","ReproductiveRate","No Effect",0.8288,"LifeStage",0.82,"Adult"
"739","PopulationDecline","Increased",0.2595,"LifeStage",0.83,"Adult"
"740","PopulationDecline","None",0.4967,"LifeStage",0.83,"Adult"
"741","PopulationDecline","Reduced",0.2438,"LifeStage",0.83,"Adult"
"742","Growth","Effect",0.0312,"LifeStage",0.83,"Adult"
"743","Growth","No Effect",0.9678,"LifeStage",0.83,"Adult"
"744","Mortality","Effect",0.0487,"LifeStage",0.83,"Adult"
"745","Mortality","No Effect",0.9538,"LifeStage",0.83,"Adult"
"746","ReproductiveRate","Effect",0.17,"LifeStage",0.83,"Adult"
"747","ReproductiveRate","No Effect",0.8303,"LifeStage",0.83,"Adult"
"748","PopulationDecline","Increased",0.2643,"LifeStage",0.84,"Adult"
"749","PopulationDecline","None",0.4936,"LifeStage",0.84,"Adult"
"750","PopulationDecline","Reduced",0.2432,"LifeStage",0.84,"Adult"
"751","Growth","Effect",0.0321,"LifeStage",0.84,"Adult"
"752","Growth","No Effect",0.9679,"LifeStage",0.84,"Adult"
"753","Mortality","Effect",0.0481,"LifeStage",0.84,"Adult"
"754","Mortality","No Effect",0.9565,"LifeStage",0.84,"Adult"
"755","ReproductiveRate","Effect",0.1563,"LifeStage",0.84,"Adult"
"756","ReproductiveRate","No Effect",0.8264,"LifeStage",0.84,"Adult"
"757","PopulationDecline","Increased",0.2708,"LifeStage",0.85,"Adult"
"758","PopulationDecline","None",0.4919,"LifeStage",0.85,"Adult"
"759","PopulationDecline","Reduced",0.2428,"LifeStage",0.85,"Adult"
"760","Growth","Effect",0.0286,"LifeStage",0.85,"Adult"
"761","Growth","No Effect",0.9752,"LifeStage",0.85,"Adult"
"762","Mortality","Effect",0.045,"LifeStage",0.85,"Adult"
"763","Mortality","No Effect",0.9533,"LifeStage",0.85,"Adult"
"764","ReproductiveRate","Effect",0.164,"LifeStage",0.85,"Adult"
"765","ReproductiveRate","No Effect",0.8313,"LifeStage",0.85,"Adult"
"766","PopulationDecline","Increased",0.2575,"LifeStage",0.86,"Adult"
"767","PopulationDecline","None",0.5005,"LifeStage",0.86,"Adult"
"768","PopulationDecline","Reduced",0.2479,"LifeStage",0.86,"Adult"
"769","Growth","Effect",0.0263,"LifeStage",0.86,"Adult"
"770","Growth","No Effect",0.9741,"LifeStage",0.86,"Adult"
"771","Mortality","Effect",0.0455,"LifeStage",0.86,"Adult"
"772","Mortality","No Effect",0.955,"LifeStage",0.86,"Adult"
"773","ReproductiveRate","Effect",0.1621,"LifeStage",0.86,"Adult"
"774","ReproductiveRate","No Effect",0.8386,"LifeStage",0.86,"Adult"
"775","PopulationDecline","Increased",0.2645,"LifeStage",0.87,"Adult"
"776","PopulationDecline","None",0.5019,"LifeStage",0.87,"Adult"
"777","PopulationDecline","Reduced",0.2454,"LifeStage",0.87,"Adult"
"778","Growth","Effect",0.0254,"LifeStage",0.87,"Adult"
