"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"63","ReproductiveRate","No Effect",0.7911,"MPConc_SST",0.07,"Over 358/Effect"
"64","PopulationDecline","Increased",0.2344,"MPConc_SST",0.08,"Over 358/Effect"
"65","PopulationDecline","None",0.5448,"MPConc_SST",0.08,"Over 358/Effect"
"66","PopulationDecline","Reduced",0.2266,"MPConc_SST",0.08,"Over 358/Effect"
"67","Growth","Effect",0.2346,"MPConc_SST",0.08,"Over 358/Effect"
"68","Growth","No Effect",0.7646,"MPConc_SST",0.08,"Over 358/Effect"
"69","Mortality","Effect",0.1071,"MPConc_SST",0.08,"Over 358/Effect"
"70","Mortality","No Effect",0.8916,"MPConc_SST",0.08,"Over 358/Effect"
"71","ReproductiveRate","Effect",0.2083,"MPConc_SST",0.08,"Over 358/Effect"
"72","ReproductiveRate","No Effect",0.7915,"MPConc_SST",0.08,"Over 358/Effect"
"73","PopulationDecline","Increased",0.2388,"MPConc_SST",0.09,"Over 358/Effect"
"74","PopulationDecline","None",0.5507,"MPConc_SST",0.09,"Over 358/Effect"
"75","PopulationDecline","Reduced",0.2277,"MPConc_SST",0.09,"Over 358/Effect"
"76","Growth","Effect",0.2396,"MPConc_SST",0.09,"Over 358/Effect"
"77","Growth","No Effect",0.7677,"MPConc_SST",0.09,"Over 358/Effect"
"78","Mortality","Effect",0.1033,"MPConc_SST",0.09,"Over 358/Effect"
"79","Mortality","No Effect",0.887,"MPConc_SST",0.09,"Over 358/Effect"
"80","ReproductiveRate","Effect",0.2026,"MPConc_SST",0.09,"Over 358/Effect"
"81","ReproductiveRate","No Effect",0.7905,"MPConc_SST",0.09,"Over 358/Effect"
"82","PopulationDecline","Increased",0.2252,"MPConc_SST",0.1,"Over 358/Effect"
"83","PopulationDecline","None",0.5527,"MPConc_SST",0.1,"Over 358/Effect"
"84","PopulationDecline","Reduced",0.2194,"MPConc_SST",0.1,"Over 358/Effect"
"85","Growth","Effect",0.2379,"MPConc_SST",0.1,"Over 358/Effect"
"86","Growth","No Effect",0.7689,"MPConc_SST",0.1,"Over 358/Effect"
"87","Mortality","Effect",0.111,"MPConc_SST",0.1,"Over 358/Effect"
"88","Mortality","No Effect",0.8935,"MPConc_SST",0.1,"Over 358/Effect"
"89","ReproductiveRate","Effect",0.2019,"MPConc_SST",0.1,"Over 358/Effect"
"90","ReproductiveRate","No Effect",0.8022,"MPConc_SST",0.1,"Over 358/Effect"
"91","PopulationDecline","Increased",0.2313,"MPConc_SST",0.11,"Over 358/Effect"
"92","PopulationDecline","None",0.5557,"MPConc_SST",0.11,"Over 358/Effect"
"93","PopulationDecline","Reduced",0.2167,"MPConc_SST",0.11,"Over 358/Effect"
"94","Growth","Effect",0.2396,"MPConc_SST",0.11,"Over 358/Effect"
"95","Growth","No Effect",0.7555,"MPConc_SST",0.11,"Over 358/Effect"
"96","Mortality","Effect",0.1068,"MPConc_SST",0.11,"Over 358/Effect"
"97","Mortality","No Effect",0.8895,"MPConc_SST",0.11,"Over 358/Effect"
"98","ReproductiveRate","Effect",0.2049,"MPConc_SST",0.11,"Over 358/Effect"
"99","ReproductiveRate","No Effect",0.7876,"MPConc_SST",0.11,"Over 358/Effect"
"100","PopulationDecline","Increased",0.2354,"MPConc_SST",0.12,"Over 358/Effect"
"101","PopulationDecline","None",0.5437,"MPConc_SST",0.12,"Over 358/Effect"
"102","PopulationDecline","Reduced",0.2165,"MPConc_SST",0.12,"Over 358/Effect"
"103","Growth","Effect",0.2333,"MPConc_SST",0.12,"Over 358/Effect"
"104","Growth","No Effect",0.76,"MPConc_SST",0.12,"Over 358/Effect"
"105","Mortality","Effect",0.1099,"MPConc_SST",0.12,"Over 358/Effect"
"106","Mortality","No Effect",0.8935,"MPConc_SST",0.12,"Over 358/Effect"
"107","ReproductiveRate","Effect",0.215,"MPConc_SST",0.12,"Over 358/Effect"
"108","ReproductiveRate","No Effect",0.7857,"MPConc_SST",0.12,"Over 358/Effect"
"109","PopulationDecline","Increased",0.2369,"MPConc_SST",0.13,"Over 358/Effect"
"110","PopulationDecline","None",0.5498,"MPConc_SST",0.13,"Over 358/Effect"
"111","PopulationDecline","Reduced",0.226,"MPConc_SST",0.13,"Over 358/Effect"
"112","Growth","Effect",0.2416,"MPConc_SST",0.13,"Over 358/Effect"
"113","Growth","No Effect",0.7577,"MPConc_SST",0.13,"Over 358/Effect"
"114","Mortality","Effect",0.1096,"MPConc_SST",0.13,"Over 358/Effect"
"115","Mortality","No Effect",0.8914,"MPConc_SST",0.13,"Over 358/Effect"
"116","ReproductiveRate","Effect",0.2043,"MPConc_SST",0.13,"Over 358/Effect"
"117","ReproductiveRate","No Effect",0.7941,"MPConc_SST",0.13,"Over 358/Effect"
"118","PopulationDecline","Increased",0.2324,"MPConc_SST",0.14,"Over 358/Effect"
"119","PopulationDecline","None",0.5431,"MPConc_SST",0.14,"Over 358/Effect"
"120","PopulationDecline","Reduced",0.2203,"MPConc_SST",0.14,"Over 358/Effect"
"121","Growth","Effect",0.2378,"MPConc_SST",0.14,"Over 358/Effect"
"122","Growth","No Effect",0.7661,"MPConc_SST",0.14,"Over 358/Effect"
"123","Mortality","Effect",0.1118,"MPConc_SST",0.14,"Over 358/Effect"
"124","Mortality","No Effect",0.8815,"MPConc_SST",0.14,"Over 358/Effect"
"125","ReproductiveRate","Effect",0.2098,"MPConc_SST",0.14,"Over 358/Effect"
"126","ReproductiveRate","No Effect",0.7908,"MPConc_SST",0.14,"Over 358/Effect"
"127","PopulationDecline","Increased",0.2298,"MPConc_SST",0.15,"Over 358/Effect"
"128","PopulationDecline","None",0.5519,"MPConc_SST",0.15,"Over 358/Effect"
"129","PopulationDecline","Reduced",0.2188,"MPConc_SST",0.15,"Over 358/Effect"
"130","Growth","Effect",0.2398,"MPConc_SST",0.15,"Over 358/Effect"
"131","Growth","No Effect",0.7545,"MPConc_SST",0.15,"Over 358/Effect"
"132","Mortality","Effect",0.1026,"MPConc_SST",0.15,"Over 358/Effect"
"133","Mortality","No Effect",0.891,"MPConc_SST",0.15,"Over 358/Effect"
"134","ReproductiveRate","Effect",0.2072,"MPConc_SST",0.15,"Over 358/Effect"
"135","ReproductiveRate","No Effect",0.7968,"MPConc_SST",0.15,"Over 358/Effect"
"136","PopulationDecline","Increased",0.2303,"MPConc_SST",0.16,"Over 358/Effect"
"137","PopulationDecline","None",0.5547,"MPConc_SST",0.16,"Over 358/Effect"
"138","PopulationDecline","Reduced",0.2213,"MPConc_SST",0.16,"Over 358/Effect"
"139","Growth","Effect",0.2384,"MPConc_SST",0.16,"Over 358/Effect"
"140","Growth","No Effect",0.7545,"MPConc_SST",0.16,"Over 358/Effect"
"141","Mortality","Effect",0.1112,"MPConc_SST",0.16,"Over 358/Effect"
"142","Mortality","No Effect",0.8887,"MPConc_SST",0.16,"Over 358/Effect"
"143","ReproductiveRate","Effect",0.2151,"MPConc_SST",0.16,"Over 358/Effect"
"144","ReproductiveRate","No Effect",0.7902,"MPConc_SST",0.16,"Over 358/Effect"
"145","PopulationDecline","Increased",0.2342,"MPConc_SST",0.17,"Over 358/Effect"
"146","PopulationDecline","None",0.5436,"MPConc_SST",0.17,"Over 358/Effect"
"147","PopulationDecline","Reduced",0.2167,"MPConc_SST",0.17,"Over 358/Effect"
"148","Growth","Effect",0.2366,"MPConc_SST",0.17,"Over 358/Effect"
"149","Growth","No Effect",0.7519,"MPConc_SST",0.17,"Over 358/Effect"
"150","Mortality","Effect",0.1162,"MPConc_SST",0.17,"Over 358/Effect"
"151","Mortality","No Effect",0.8868,"MPConc_SST",0.17,"Over 358/Effect"
"152","ReproductiveRate","Effect",0.2029,"MPConc_SST",0.17,"Over 358/Effect"
"153","ReproductiveRate","No Effect",0.7908,"MPConc_SST",0.17,"Over 358/Effect"
"154","PopulationDecline","Increased",0.2289,"MPConc_SST",0.18,"Over 358/Effect"
"155","PopulationDecline","None",0.5493,"MPConc_SST",0.18,"Over 358/Effect"
"156","PopulationDecline","Reduced",0.2241,"MPConc_SST",0.18,"Over 358/Effect"
"157","Growth","Effect",0.2402,"MPConc_SST",0.18,"Over 358/Effect"
"158","Growth","No Effect",0.7665,"MPConc_SST",0.18,"Over 358/Effect"
"159","Mortality","Effect",0.1124,"MPConc_SST",0.18,"Over 358/Effect"
"160","Mortality","No Effect",0.8933,"MPConc_SST",0.18,"Over 358/Effect"
"161","ReproductiveRate","Effect",0.2059,"MPConc_SST",0.18,"Over 358/Effect"
"162","ReproductiveRate","No Effect",0.7889,"MPConc_SST",0.18,"Over 358/Effect"
"163","PopulationDecline","Increased",0.234,"MPConc_SST",0.19,"Over 358/Effect"
"164","PopulationDecline","None",0.5436,"MPConc_SST",0.19,"Over 358/Effect"
"165","PopulationDecline","Reduced",0.2225,"MPConc_SST",0.19,"Over 358/Effect"
"166","Growth","Effect",0.236,"MPConc_SST",0.19,"Over 358/Effect"
"167","Growth","No Effect",0.7619,"MPConc_SST",0.19,"Over 358/Effect"
"168","Mortality","Effect",0.1123,"MPConc_SST",0.19,"Over 358/Effect"
"169","Mortality","No Effect",0.8873,"MPConc_SST",0.19,"Over 358/Effect"
"170","ReproductiveRate","Effect",0.2182,"MPConc_SST",0.19,"Over 358/Effect"
"171","ReproductiveRate","No Effect",0.7885,"MPConc_SST",0.19,"Over 358/Effect"
"172","PopulationDecline","Increased",0.2343,"MPConc_SST",0.2,"Over 358/Effect"
"173","PopulationDecline","None",0.5456,"MPConc_SST",0.2,"Over 358/Effect"
"174","PopulationDecline","Reduced",0.2132,"MPConc_SST",0.2,"Over 358/Effect"
"175","Growth","Effect",0.2408,"MPConc_SST",0.2,"Over 358/Effect"
"176","Growth","No Effect",0.7517,"MPConc_SST",0.2,"Over 358/Effect"
"177","Mortality","Effect",0.1151,"MPConc_SST",0.2,"Over 358/Effect"
"178","Mortality","No Effect",0.89,"MPConc_SST",0.2,"Over 358/Effect"
"179","ReproductiveRate","Effect",0.2144,"MPConc_SST",0.2,"Over 358/Effect"
"180","ReproductiveRate","No Effect",0.7862,"MPConc_SST",0.2,"Over 358/Effect"
"181","PopulationDecline","Increased",0.2395,"MPConc_SST",0.21,"Over 358/Effect"
"182","PopulationDecline","None",0.5518,"MPConc_SST",0.21,"Over 358/Effect"
"183","PopulationDecline","Reduced",0.2189,"MPConc_SST",0.21,"Over 358/Effect"
"184","Growth","Effect",0.2464,"MPConc_SST",0.21,"Over 358/Effect"
"185","Growth","No Effect",0.7622,"MPConc_SST",0.21,"Over 358/Effect"
"186","Mortality","Effect",0.1119,"MPConc_SST",0.21,"Over 358/Effect"
"187","Mortality","No Effect",0.8922,"MPConc_SST",0.21,"Over 358/Effect"
"188","ReproductiveRate","Effect",0.2088,"MPConc_SST",0.21,"Over 358/Effect"
"189","ReproductiveRate","No Effect",0.7865,"MPConc_SST",0.21,"Over 358/Effect"
"190","PopulationDecline","Increased",0.2298,"MPConc_SST",0.22,"Over 358/Effect"
"191","PopulationDecline","None",0.5451,"MPConc_SST",0.22,"Over 358/Effect"
"192","PopulationDecline","Reduced",0.2149,"MPConc_SST",0.22,"Over 358/Effect"
"193","Growth","Effect",0.2455,"MPConc_SST",0.22,"Over 358/Effect"
"194","Growth","No Effect",0.7567,"MPConc_SST",0.22,"Over 358/Effect"
"195","Mortality","Effect",0.1145,"MPConc_SST",0.22,"Over 358/Effect"
"196","Mortality","No Effect",0.8861,"MPConc_SST",0.22,"Over 358/Effect"
"197","ReproductiveRate","Effect",0.2088,"MPConc_SST",0.22,"Over 358/Effect"
"198","ReproductiveRate","No Effect",0.7873,"MPConc_SST",0.22,"Over 358/Effect"
"199","PopulationDecline","Increased",0.2322,"MPConc_SST",0.23,"Over 358/Effect"
"200","PopulationDecline","None",0.5539,"MPConc_SST",0.23,"Over 358/Effect"
"201","PopulationDecline","Reduced",0.2211,"MPConc_SST",0.23,"Over 358/Effect"
"202","Growth","Effect",0.2483,"MPConc_SST",0.23,"Over 358/Effect"
"203","Growth","No Effect",0.7621,"MPConc_SST",0.23,"Over 358/Effect"
"204","Mortality","Effect",0.1127,"MPConc_SST",0.23,"Over 358/Effect"
"205","Mortality","No Effect",0.8894,"MPConc_SST",0.23,"Over 358/Effect"
"206","ReproductiveRate","Effect",0.213,"MPConc_SST",0.23,"Over 358/Effect"
"207","ReproductiveRate","No Effect",0.7804,"MPConc_SST",0.23,"Over 358/Effect"
"208","PopulationDecline","Increased",0.2254,"MPConc_SST",0.24,"Over 358/Effect"
"209","PopulationDecline","None",0.5532,"MPConc_SST",0.24,"Over 358/Effect"
"210","PopulationDecline","Reduced",0.2186,"MPConc_SST",0.24,"Over 358/Effect"
"211","Growth","Effect",0.2394,"MPConc_SST",0.24,"Over 358/Effect"
"212","Growth","No Effect",0.7569,"MPConc_SST",0.24,"Over 358/Effect"
"213","Mortality","Effect",0.112,"MPConc_SST",0.24,"Over 358/Effect"
"214","Mortality","No Effect",0.8809,"MPConc_SST",0.24,"Over 358/Effect"
"215","ReproductiveRate","Effect",0.2197,"MPConc_SST",0.24,"Over 358/Effect"
"216","ReproductiveRate","No Effect",0.7857,"MPConc_SST",0.24,"Over 358/Effect"
"217","PopulationDecline","Increased",0.2297,"MPConc_SST",0.25,"Over 358/Effect"
"218","PopulationDecline","None",0.5413,"MPConc_SST",0.25,"Over 358/Effect"
"219","PopulationDecline","Reduced",0.2204,"MPConc_SST",0.25,"Over 358/Effect"
"220","Growth","Effect",0.2497,"MPConc_SST",0.25,"Over 358/Effect"
"221","Growth","No Effect",0.7627,"MPConc_SST",0.25,"Over 358/Effect"
"222","Mortality","Effect",0.1116,"MPConc_SST",0.25,"Over 358/Effect"
"223","Mortality","No Effect",0.89,"MPConc_SST",0.25,"Over 358/Effect"
"224","ReproductiveRate","Effect",0.2088,"MPConc_SST",0.25,"Over 358/Effect"
"225","ReproductiveRate","No Effect",0.7829,"MPConc_SST",0.25,"Over 358/Effect"
"226","PopulationDecline","Increased",0.2296,"MPConc_SST",0.26,"Over 358/Effect"
"227","PopulationDecline","None",0.5471,"MPConc_SST",0.26,"Over 358/Effect"
"228","PopulationDecline","Reduced",0.2253,"MPConc_SST",0.26,"Over 358/Effect"
"229","Growth","Effect",0.2519,"MPConc_SST",0.26,"Over 358/Effect"
"230","Growth","No Effect",0.7519,"MPConc_SST",0.26,"Over 358/Effect"
"231","Mortality","Effect",0.1138,"MPConc_SST",0.26,"Over 358/Effect"
"232","Mortality","No Effect",0.882,"MPConc_SST",0.26,"Over 358/Effect"
"233","ReproductiveRate","Effect",0.217,"MPConc_SST",0.26,"Over 358/Effect"
"234","ReproductiveRate","No Effect",0.7855,"MPConc_SST",0.26,"Over 358/Effect"
"235","PopulationDecline","Increased",0.2233,"MPConc_SST",0.27,"Over 358/Effect"
"236","PopulationDecline","None",0.5549,"MPConc_SST",0.27,"Over 358/Effect"
"237","PopulationDecline","Reduced",0.2215,"MPConc_SST",0.27,"Over 358/Effect"
"238","Growth","Effect",0.2464,"MPConc_SST",0.27,"Over 358/Effect"
"239","Growth","No Effect",0.7537,"MPConc_SST",0.27,"Over 358/Effect"
"240","Mortality","Effect",0.1116,"MPConc_SST",0.27,"Over 358/Effect"
"241","Mortality","No Effect",0.8765,"MPConc_SST",0.27,"Over 358/Effect"
"242","ReproductiveRate","Effect",0.2171,"MPConc_SST",0.27,"Over 358/Effect"
"243","ReproductiveRate","No Effect",0.7805,"MPConc_SST",0.27,"Over 358/Effect"
"244","PopulationDecline","Increased",0.2326,"MPConc_SST",0.28,"Over 358/Effect"
"245","PopulationDecline","None",0.5619,"MPConc_SST",0.28,"Over 358/Effect"
"246","PopulationDecline","Reduced",0.2293,"MPConc_SST",0.28,"Over 358/Effect"
"247","Growth","Effect",0.2392,"MPConc_SST",0.28,"Over 358/Effect"
"248","Growth","No Effect",0.7603,"MPConc_SST",0.28,"Over 358/Effect"
"249","Mortality","Effect",0.1162,"MPConc_SST",0.28,"Over 358/Effect"
"250","Mortality","No Effect",0.8829,"MPConc_SST",0.28,"Over 358/Effect"
"251","ReproductiveRate","Effect",0.2108,"MPConc_SST",0.28,"Over 358/Effect"
"252","ReproductiveRate","No Effect",0.7808,"MPConc_SST",0.28,"Over 358/Effect"
"253","PopulationDecline","Increased",0.2242,"MPConc_SST",0.29,"Over 358/Effect"
"254","PopulationDecline","None",0.5514,"MPConc_SST",0.29,"Over 358/Effect"
"255","PopulationDecline","Reduced",0.2151,"MPConc_SST",0.29,"Over 358/Effect"
"256","Growth","Effect",0.2435,"MPConc_SST",0.29,"Over 358/Effect"
"257","Growth","No Effect",0.7558,"MPConc_SST",0.29,"Over 358/Effect"
"258","Mortality","Effect",0.1164,"MPConc_SST",0.29,"Over 358/Effect"
"259","Mortality","No Effect",0.8858,"MPConc_SST",0.29,"Over 358/Effect"
"260","ReproductiveRate","Effect",0.2195,"MPConc_SST",0.29,"Over 358/Effect"
"261","ReproductiveRate","No Effect",0.7868,"MPConc_SST",0.29,"Over 358/Effect"
"262","PopulationDecline","Increased",0.2296,"MPConc_SST",0.3,"Over 358/Effect"
"263","PopulationDecline","None",0.5486,"MPConc_SST",0.3,"Over 358/Effect"
"264","PopulationDecline","Reduced",0.2253,"MPConc_SST",0.3,"Over 358/Effect"
"265","Growth","Effect",0.2363,"MPConc_SST",0.3,"Over 358/Effect"
"266","Growth","No Effect",0.7538,"MPConc_SST",0.3,"Over 358/Effect"
"267","Mortality","Effect",0.1152,"MPConc_SST",0.3,"Over 358/Effect"
"268","Mortality","No Effect",0.8905,"MPConc_SST",0.3,"Over 358/Effect"
"269","ReproductiveRate","Effect",0.2182,"MPConc_SST",0.3,"Over 358/Effect"
"270","ReproductiveRate","No Effect",0.7773,"MPConc_SST",0.3,"Over 358/Effect"
"271","PopulationDecline","Increased",0.231,"MPConc_SST",0.31,"Over 358/Effect"
"272","PopulationDecline","None",0.5554,"MPConc_SST",0.31,"Over 358/Effect"
"273","PopulationDecline","Reduced",0.2189,"MPConc_SST",0.31,"Over 358/Effect"
"274","Growth","Effect",0.2487,"MPConc_SST",0.31,"Over 358/Effect"
"275","Growth","No Effect",0.743,"MPConc_SST",0.31,"Over 358/Effect"
"276","Mortality","Effect",0.118,"MPConc_SST",0.31,"Over 358/Effect"
"277","Mortality","No Effect",0.8834,"MPConc_SST",0.31,"Over 358/Effect"
"278","ReproductiveRate","Effect",0.2166,"MPConc_SST",0.31,"Over 358/Effect"
"279","ReproductiveRate","No Effect",0.7818,"MPConc_SST",0.31,"Over 358/Effect"
"280","PopulationDecline","Increased",0.2237,"MPConc_SST",0.32,"Over 358/Effect"
"281","PopulationDecline","None",0.5535,"MPConc_SST",0.32,"Over 358/Effect"
"282","PopulationDecline","Reduced",0.2214,"MPConc_SST",0.32,"Over 358/Effect"
"283","Growth","Effect",0.2413,"MPConc_SST",0.32,"Over 358/Effect"
"284","Growth","No Effect",0.7467,"MPConc_SST",0.32,"Over 358/Effect"
"285","Mortality","Effect",0.1141,"MPConc_SST",0.32,"Over 358/Effect"
"286","Mortality","No Effect",0.8837,"MPConc_SST",0.32,"Over 358/Effect"
"287","ReproductiveRate","Effect",0.2229,"MPConc_SST",0.32,"Over 358/Effect"
"288","ReproductiveRate","No Effect",0.7823,"MPConc_SST",0.32,"Over 358/Effect"
"289","PopulationDecline","Increased",0.2255,"MPConc_SST",0.33,"Over 358/Effect"
"290","PopulationDecline","None",0.562,"MPConc_SST",0.33,"Over 358/Effect"
"291","PopulationDecline","Reduced",0.21,"MPConc_SST",0.33,"Over 358/Effect"
"292","Growth","Effect",0.2446,"MPConc_SST",0.33,"Over 358/Effect"
"293","Growth","No Effect",0.7635,"MPConc_SST",0.33,"Over 358/Effect"
"294","Mortality","Effect",0.1092,"MPConc_SST",0.33,"Over 358/Effect"
"295","Mortality","No Effect",0.886,"MPConc_SST",0.33,"Over 358/Effect"
"296","ReproductiveRate","Effect",0.2216,"MPConc_SST",0.33,"Over 358/Effect"
"297","ReproductiveRate","No Effect",0.7853,"MPConc_SST",0.33,"Over 358/Effect"
"298","PopulationDecline","Increased",0.2255,"MPConc_SST",0.34,"Over 358/Effect"
"299","PopulationDecline","None",0.554,"MPConc_SST",0.34,"Over 358/Effect"
"300","PopulationDecline","Reduced",0.2222,"MPConc_SST",0.34,"Over 358/Effect"
"301","Growth","Effect",0.253,"MPConc_SST",0.34,"Over 358/Effect"
"302","Growth","No Effect",0.7594,"MPConc_SST",0.34,"Over 358/Effect"
"303","Mortality","Effect",0.1103,"MPConc_SST",0.34,"Over 358/Effect"
"304","Mortality","No Effect",0.8842,"MPConc_SST",0.34,"Over 358/Effect"
"305","ReproductiveRate","Effect",0.2166,"MPConc_SST",0.34,"Over 358/Effect"
"306","ReproductiveRate","No Effect",0.7747,"MPConc_SST",0.34,"Over 358/Effect"
"307","PopulationDecline","Increased",0.2279,"MPConc_SST",0.35,"Over 358/Effect"
"308","PopulationDecline","None",0.5472,"MPConc_SST",0.35,"Over 358/Effect"
"309","PopulationDecline","Reduced",0.2221,"MPConc_SST",0.35,"Over 358/Effect"
"310","Growth","Effect",0.2495,"MPConc_SST",0.35,"Over 358/Effect"
"311","Growth","No Effect",0.755,"MPConc_SST",0.35,"Over 358/Effect"
"312","Mortality","Effect",0.1122,"MPConc_SST",0.35,"Over 358/Effect"
"313","Mortality","No Effect",0.8807,"MPConc_SST",0.35,"Over 358/Effect"
"314","ReproductiveRate","Effect",0.2204,"MPConc_SST",0.35,"Over 358/Effect"
"315","ReproductiveRate","No Effect",0.7781,"MPConc_SST",0.35,"Over 358/Effect"
"316","PopulationDecline","Increased",0.2197,"MPConc_SST",0.36,"Over 358/Effect"
"317","PopulationDecline","None",0.5556,"MPConc_SST",0.36,"Over 358/Effect"
"318","PopulationDecline","Reduced",0.218,"MPConc_SST",0.36,"Over 358/Effect"
"319","Growth","Effect",0.2502,"MPConc_SST",0.36,"Over 358/Effect"
"320","Growth","No Effect",0.7468,"MPConc_SST",0.36,"Over 358/Effect"
"321","Mortality","Effect",0.1163,"MPConc_SST",0.36,"Over 358/Effect"
"322","Mortality","No Effect",0.8822,"MPConc_SST",0.36,"Over 358/Effect"
"323","ReproductiveRate","Effect",0.2244,"MPConc_SST",0.36,"Over 358/Effect"
"324","ReproductiveRate","No Effect",0.7793,"MPConc_SST",0.36,"Over 358/Effect"
"325","PopulationDecline","Increased",0.2279,"MPConc_SST",0.37,"Over 358/Effect"
