"","PopSizes","Site","Lambda","Year","Type"
"43",3.11026353331518e-32,"Crystal Cove",0.190863671830854,43,"LOECRepro"
"44",5.93313930911809e-33,"Crystal Cove",0.190863671830854,44,"LOECRepro"
"45",1.13253101559474e-33,"Crystal Cove",0.190863671830854,45,"LOECRepro"
"46",2.16282109447088e-34,"Crystal Cove",0.190863671830854,46,"LOECRepro"
"47",4.12722825018718e-35,"Crystal Cove",0.190863671830854,47,"LOECRepro"
"48",7.877424633691e-36,"Crystal Cove",0.190863671830854,48,"LOECRepro"
"49",1.50410619514518e-36,"Crystal Cove",0.190863671830854,49,"LOECRepro"
"50",2.87075588653008e-37,"Crystal Cove",0.190863671830854,50,"LOECRepro"
"51",5.4792300943317e-38,"Crystal Cove",0.190863671830854,51,"LOECRepro"
"52",0.00156739812,"Dana Point",0.589506311096599,1,"LOECRepro"
"53",0.00278327366180625,"Dana Point",0.589506311096599,2,"LOECRepro"
"54",0.00164002779035457,"Dana Point",0.589506311096599,3,"LOECRepro"
"55",0.000951715598090639,"Dana Point",0.589506311096599,4,"LOECRepro"
"56",0.000561256198647523,"Dana Point",0.589506311096599,5,"LOECRepro"
"57",0.000330983695876163,"Dana Point",0.589506311096599,6,"LOECRepro"
"58",0.000195113592557115,"Dana Point",0.589506311096599,7,"LOECRepro"
"59",0.000115019769233867,"Dana Point",0.589506311096599,8,"LOECRepro"
"60",6.78049201014657e-05,"Dana Point",0.589506311096599,9,"LOECRepro"
"61",3.99714352814036e-05,"Dana Point",0.589506311096599,10,"LOECRepro"
"62",2.35634129392999e-05,"Dana Point",0.589506311096599,11,"LOECRepro"
"63",1.38907805880013e-05,"Dana Point",0.589506311096599,12,"LOECRepro"
"64",8.18870282681632e-06,"Dana Point",0.589506311096599,13,"LOECRepro"
"65",4.82729199645758e-06,"Dana Point",0.589506311096599,14,"LOECRepro"
"66",2.8457190973794e-06,"Dana Point",0.589506311096599,15,"LOECRepro"
"67",1.67756936751092e-06,"Dana Point",0.589506311096599,16,"LOECRepro"
"68",9.88937729450364e-07,"Dana Point",0.589506311096599,17,"LOECRepro"
"69",5.82985032792545e-07,"Dana Point",0.589506311096599,18,"LOECRepro"
"70",3.4367335610606e-07,"Dana Point",0.589506311096599,19,"LOECRepro"
"71",2.02597612380271e-07,"Dana Point",0.589506311096599,20,"LOECRepro"
"72",1.19432571111272e-07,"Dana Point",0.589506311096599,21,"LOECRepro"
"73",7.04062544205884e-08,"Dana Point",0.589506311096599,22,"LOECRepro"
"74",4.15049313216097e-08,"Dana Point",0.589506311096599,23,"LOECRepro"
"75",2.44674189557198e-08,"Dana Point",0.589506311096599,24,"LOECRepro"
"76",1.44236978906414e-08,"Dana Point",0.589506311096599,25,"LOECRepro"
"77",8.50286093588381e-09,"Dana Point",0.589506311096599,26,"LOECRepro"
"78",5.01249018408024e-09,"Dana Point",0.589506311096599,27,"LOECRepro"
"79",2.95489459782506e-09,"Dana Point",0.589506311096599,28,"LOECRepro"
"80",1.74192901404312e-09,"Dana Point",0.589506311096599,29,"LOECRepro"
"81",1.02687814726069e-09,"Dana Point",0.589506311096599,30,"LOECRepro"
"82",6.05351148537363e-10,"Dana Point",0.589506311096599,31,"LOECRepro"
"83",3.5685832249235e-10,"Dana Point",0.589506311096599,32,"LOECRepro"
"84",2.10370233276586e-10,"Dana Point",0.589506311096599,33,"LOECRepro"
"85",1.24014580183411e-10,"Dana Point",0.589506311096599,34,"LOECRepro"
"86",7.31073776861161e-11,"Dana Point",0.589506311096599,35,"LOECRepro"
"87",4.30972605336881e-11,"Dana Point",0.589506311096599,36,"LOECRepro"
"88",2.54061070755835e-11,"Dana Point",0.589506311096599,37,"LOECRepro"
"89",1.49770604614525e-11,"Dana Point",0.589506311096599,38,"LOECRepro"
"90",8.82907166370157e-12,"Dana Point",0.589506311096599,39,"LOECRepro"
"91",5.20479346687622e-12,"Dana Point",0.589506311096599,40,"LOECRepro"
"92",3.06825859667788e-12,"Dana Point",0.589506311096599,41,"LOECRepro"
"93",1.80875780681801e-12,"Dana Point",0.589506311096599,42,"LOECRepro"
"94",1.06627414236446e-12,"Dana Point",0.589506311096599,43,"LOECRepro"
"95",6.28575336282961e-13,"Dana Point",0.589506311096599,44,"LOECRepro"
"96",3.70549127738473e-13,"Dana Point",0.589506311096599,45,"LOECRepro"
"97",2.1844104937317e-13,"Dana Point",0.589506311096599,46,"LOECRepro"
"98",1.28772377208047e-13,"Dana Point",0.589506311096599,47,"LOECRepro"
"99",7.59121290590557e-14,"Dana Point",0.589506311096599,48,"LOECRepro"
"100",4.47506791690929e-14,"Dana Point",0.589506311096599,49,"LOECRepro"
"101",2.63808077960394e-14,"Dana Point",0.589506311096599,50,"LOECRepro"
"102",1.55516526875916e-14,"Dana Point",0.589506311096599,51,"LOECRepro"
"103",0.113963039,"Old Stairs",0.584036972827042,1,"LOECRepro"
"104",0.20171457903,"Old Stairs",0.584036972827042,2,"LOECRepro"
"105",0.1177124229831,"Old Stairs",0.584036972827042,3,"LOECRepro"
"106",0.067641736131099,"Old Stairs",0.584036972827042,4,"LOECRepro"
"107",0.0395215989991221,"Old Stairs",0.584036972827042,5,"LOECRepro"
"108",0.0230909185107427,"Old Stairs",0.584036972827042,6,"LOECRepro"
"109",0.013485692183719,"Old Stairs",0.584036972827042,7,"LOECRepro"
"110",0.00787607396072764,"Old Stairs",0.584036972827042,8,"LOECRepro"
"111",0.00459992147544419,"Old Stairs",0.584036972827042,9,"LOECRepro"
"112",0.00268652473517883,"Old Stairs",0.584036972827042,10,"LOECRepro"
"113",0.0015690297411759,"Old Stairs",0.584036972827042,11,"LOECRepro"
"114",0.000916371376494689,"Old Stairs",0.584036972827042,12,"LOECRepro"
"115",0.000535194765034009,"Old Stairs",0.584036972827042,13,"LOECRepro"
"116",0.000312573530470135,"Old Stairs",0.584036972827042,14,"LOECRepro"
"117",0.000182554498518634,"Old Stairs",0.584036972827042,15,"LOECRepro"
"118",0.000106618576690604,"Old Stairs",0.584036972827042,16,"LOECRepro"
"119",6.22691907775353e-05,"Old Stairs",0.584036972827042,17,"LOECRepro"
"120",3.63675096821023e-05,"Old Stairs",0.584036972827042,18,"LOECRepro"
"121",2.12399702639929e-05,"Old Stairs",0.584036972827042,19,"LOECRepro"
"122",1.24049279359188e-05,"Old Stairs",0.584036972827042,20,"LOECRepro"
"123",7.24493655983163e-06,"Old Stairs",0.584036972827042,21,"LOECRepro"
"124",4.23131081672803e-06,"Old Stairs",0.584036972827042,22,"LOECRepro"
"125",2.47124196049215e-06,"Old Stairs",0.584036972827042,23,"LOECRepro"
"126",1.443296673729e-06,"Old Stairs",0.584036972827042,24,"LOECRepro"
"127",8.42938620216024e-07,"Old Stairs",0.584036972827042,25,"LOECRepro"
"128",4.9230732002997e-07,"Old Stairs",0.584036972827042,26,"LOECRepro"
"129",2.87525676890898e-07,"Old Stairs",0.584036972827042,27,"LOECRepro"
"130",1.67925625941406e-07,"Old Stairs",0.584036972827042,28,"LOECRepro"
"131",9.80747742349049e-08,"Old Stairs",0.584036972827042,29,"LOECRepro"
"132",5.72792942548494e-08,"Old Stairs",0.584036972827042,30,"LOECRepro"
"133",3.34532256222716e-08,"Old Stairs",0.584036972827042,31,"LOECRepro"
"134",1.95379206237315e-08,"Old Stairs",0.584036972827042,32,"LOECRepro"
"135",1.14108680164192e-08,"Old Stairs",0.584036972827042,33,"LOECRepro"
"136",6.66436881363837e-09,"Old Stairs",0.584036972827042,34,"LOECRepro"
"137",3.8922377877203e-09,"Old Stairs",0.584036972827042,35,"LOECRepro"
"138",2.27321077506319e-09,"Old Stairs",0.584036972827042,36,"LOECRepro"
"139",1.32763913966572e-09,"Old Stairs",0.584036972827042,37,"LOECRepro"
"140",7.75390344137063e-10,"Old Stairs",0.584036972827042,38,"LOECRepro"
"141",4.52856629349129e-10,"Old Stairs",0.584036972827042,39,"LOECRepro"
"142",2.64485014929723e-10,"Old Stairs",0.584036972827042,40,"LOECRepro"
"143",1.5446902747767e-10,"Old Stairs",0.584036972827042,41,"LOECRepro"
"144",9.02156232035956e-11,"Old Stairs",0.584036972827042,42,"LOECRepro"
"145",5.2689259477533e-11,"Old Stairs",0.584036972827042,43,"LOECRepro"
"146",3.07724756057569e-11,"Old Stairs",0.584036972827042,44,"LOECRepro"
"147",1.79722634991803e-11,"Old Stairs",0.584036972827042,45,"LOECRepro"
"148",1.04964663689112e-11,"Old Stairs",0.584036972827042,46,"LOECRepro"
"149",6.13032444347973e-12,"Old Stairs",0.584036972827042,47,"LOECRepro"
"150",3.58033613041752e-12,"Old Stairs",0.584036972827042,48,"LOECRepro"
"151",2.09104867531233e-12,"Old Stairs",0.584036972827042,49,"LOECRepro"
"152",1.22124973836341e-12,"Old Stairs",0.584036972827042,50,"LOECRepro"
"153",7.13255000259583e-13,"Old Stairs",0.584036972827042,51,"LOECRepro"
"154",0.2270450751,"Paradise Cove",0.584036972827042,1,"LOECRepro"
"155",0.401869782927,"Paradise Cove",0.584036972827042,2,"LOECRepro"
"156",0.23451485807079,"Paradise Cove",0.584036972827042,3,"LOECRepro"
"157",0.134760560919929,"Paradise Cove",0.584036972827042,4,"LOECRepro"
"158",0.078737672245014,"Paradise Cove",0.584036972827042,5,"LOECRepro"
"159",0.0460033303201009,"Paradise Cove",0.584036972827042,6,"LOECRepro"
"160",0.0268671318481421,"Paradise Cove",0.584036972827042,7,"LOECRepro"
"161",0.0156912611281502,"Paradise Cove",0.584036972827042,8,"LOECRepro"
"162",0.00916428278861823,"Paradise Cove",0.584036972827042,9,"LOECRepro"
"163",0.0053522810168013,"Paradise Cove",0.584036972827042,10,"LOECRepro"
"164",0.00312592993785832,"Paradise Cove",0.584036972827042,11,"LOECRepro"
"165",0.00182565865057115,"Paradise Cove",0.584036972827042,12,"LOECRepro"
"166",0.001066252152334,"Paradise Cove",0.584036972827042,13,"LOECRepro"
"167",0.000622730679372845,"Paradise Cove",0.584036972827042,14,"LOECRepro"
"168",0.000363697740861456,"Paradise Cove",0.584036972827042,15,"LOECRepro"
"169",0.000212412927596405,"Paradise Cove",0.584036972827042,16,"LOECRepro"
"170",0.000124057003222788,"Paradise Cove",0.584036972827042,17,"LOECRepro"
"171",7.24538766202338e-05,"Paradise Cove",0.584036972827042,18,"LOECRepro"
"172",4.23157427708649e-05,"Paradise Cove",0.584036972827042,19,"LOECRepro"
"173",2.47139583108237e-05,"Paradise Cove",0.584036972827042,20,"LOECRepro"
"174",1.44338653984272e-05,"Paradise Cove",0.584036972827042,21,"LOECRepro"
"175",8.42991105349039e-06,"Paradise Cove",0.584036972827042,22,"LOECRepro"
"176",4.92337973288175e-06,"Paradise Cove",0.584036972827042,23,"LOECRepro"
"177",2.87543579527026e-06,"Paradise Cove",0.584036972827042,24,"LOECRepro"
"178",1.67936081742816e-06,"Paradise Cove",0.584036972827042,25,"LOECRepro"
"179",9.8080880809509e-07,"Paradise Cove",0.584036972827042,26,"LOECRepro"
"180",5.72828607201956e-07,"Paradise Cove",0.584036972827042,27,"LOECRepro"
"181",3.34553085698961e-07,"Paradise Cove",0.584036972827042,28,"LOECRepro"
"182",1.95391371421567e-07,"Paradise Cove",0.584036972827042,29,"LOECRepro"
"183",1.14115785081576e-07,"Paradise Cove",0.584036972827042,30,"LOECRepro"
"184",6.6647837670825e-08,"Paradise Cove",0.584036972827042,31,"LOECRepro"
"185",3.89248013587367e-08,"Paradise Cove",0.584036972827042,32,"LOECRepro"
"186",2.27335231534505e-08,"Paradise Cove",0.584036972827042,33,"LOECRepro"
"187",1.32772180442347e-08,"Paradise Cove",0.584036972827042,34,"LOECRepro"
"188",7.75438623411941e-09,"Paradise Cove",0.584036972827042,35,"LOECRepro"
"189",4.52884826230678e-09,"Paradise Cove",0.584036972827042,36,"LOECRepro"
"190",2.64501482951066e-09,"Paradise Cove",0.584036972827042,37,"LOECRepro"
"191",1.54478645411004e-09,"Paradise Cove",0.584036972827042,38,"LOECRepro"
"192",9.02212404322648e-10,"Paradise Cove",0.584036972827042,39,"LOECRepro"
"193",5.26925401467606e-10,"Paradise Cove",0.584036972827042,40,"LOECRepro"
"194",3.07743916378815e-10,"Paradise Cove",0.584036972827042,41,"LOECRepro"
"195",1.79733825327821e-10,"Paradise Cove",0.584036972827042,42,"LOECRepro"
"196",1.04971199259085e-10,"Paradise Cove",0.584036972827042,43,"LOECRepro"
"197",6.13070614493002e-11,"Paradise Cove",0.584036972827042,44,"LOECRepro"
"198",3.58055905817707e-11,"Paradise Cove",0.584036972827042,45,"LOECRepro"
"199",2.09117887336618e-11,"Paradise Cove",0.584036972827042,46,"LOECRepro"
"200",1.22132577884065e-11,"Paradise Cove",0.584036972827042,47,"LOECRepro"
"201",7.13299410709721e-12,"Paradise Cove",0.584036972827042,48,"LOECRepro"
"202",4.16593228550218e-12,"Paradise Cove",0.584036972827042,49,"LOECRepro"
"203",2.43305848102713e-12,"Paradise Cove",0.584036972827042,50,"LOECRepro"
"204",1.42099610997025e-12,"Paradise Cove",0.584036972827042,51,"LOECRepro"
"205",0.001001001,"Point Fermin",0.595037526612826,1,"LOECRepro"
"206",0.00178329806009383,"Point Fermin",0.595037526612826,2,"LOECRepro"
"207",0.00106103817422766,"Point Fermin",0.595037526612826,3,"LOECRepro"
"208",0.000621802156072967,"Point Fermin",0.595037526612826,4,"LOECRepro"
"209",0.000370125565040316,"Point Fermin",0.595037526612826,5,"LOECRepro"
"210",0.000220313731314609,"Point Fermin",0.595037526612826,6,"LOECRepro"
"211",0.000131092876153949,"Point Fermin",0.595037526612826,7,"LOECRepro"
"212",7.8004604119939e-05,"Point Fermin",0.595037526612826,8,"LOECRepro"
"213",4.6415691086843e-05,"Point Fermin",0.595037526612826,9,"LOECRepro"
"214",2.76190823307124e-05,"Point Fermin",0.595037526612826,10,"LOECRepro"
"215",1.64343901828645e-05,"Point Fermin",0.595037526612826,11,"LOECRepro"
"216",9.77907885455997e-06,"Point Fermin",0.595037526612826,12,"LOECRepro"
"217",5.81891889663963e-06,"Point Fermin",0.595037526612826,13,"LOECRepro"
"218",3.46247510803506e-06,"Point Fermin",0.595037526612826,14,"LOECRepro"
"219",2.06030262422084e-06,"Point Fermin",0.595037526612826,15,"LOECRepro"
"220",1.22595737758884e-06,"Point Fermin",0.595037526612826,16,"LOECRepro"
"221",7.29490645693411e-07,"Point Fermin",0.595037526612826,17,"LOECRepro"
"222",4.3407430950061e-07,"Point Fermin",0.595037526612826,18,"LOECRepro"
"223",2.58290503491412e-07,"Point Fermin",0.595037526612826,19,"LOECRepro"
"224",1.53692542345111e-07,"Point Fermin",0.595037526612826,20,"LOECRepro"
"225",9.1452830255872e-08,"Point Fermin",0.595037526612826,21,"LOECRepro"
"226",5.44178659171967e-08,"Point Fermin",0.595037526612826,22,"LOECRepro"
"227",3.23806723389171e-08,"Point Fermin",0.595037526612826,23,"LOECRepro"
"228",1.92677151786096e-08,"Point Fermin",0.595037526612826,24,"LOECRepro"
"229",1.14650135833603e-08,"Point Fermin",0.595037526612826,25,"LOECRepro"
"230",6.82211332522516e-09,"Point Fermin",0.595037526612826,26,"LOECRepro"
"231",4.05941343931438e-09,"Point Fermin",0.595037526612826,27,"LOECRepro"
"232",2.4155033324285e-09,"Point Fermin",0.595037526612826,28,"LOECRepro"
"233",1.43731512845329e-09,"Point Fermin",0.595037526612826,29,"LOECRepro"
"234",8.55256438998043e-10,"Point Fermin",0.595037526612826,30,"LOECRepro"
"235",5.08909676081089e-10,"Point Fermin",0.595037526612826,31,"LOECRepro"
"236",3.02820354924626e-10,"Point Fermin",0.595037526612826,32,"LOECRepro"
"237",1.80189475002368e-10,"Point Fermin",0.595037526612826,33,"LOECRepro"
"238",1.07219499527072e-10,"Point Fermin",0.595037526612826,34,"LOECRepro"
"239",6.37996258032543e-11,"Point Fermin",0.595037526612826,35,"LOECRepro"
"240",3.79631715367923e-11,"Point Fermin",0.595037526612826,36,"LOECRepro"
"241",2.25895116936313e-11,"Point Fermin",0.595037526612826,37,"LOECRepro"
"242",1.34416071655699e-11,"Point Fermin",0.595037526612826,38,"LOECRepro"
"243",7.99826068150196e-12,"Point Fermin",0.595037526612826,39,"LOECRepro"
"244",4.75926525312554e-12,"Point Fermin",0.595037526612826,40,"LOECRepro"
"245",2.83194142471419e-12,"Point Fermin",0.595037526612826,41,"LOECRepro"
"246",1.68511142087434e-12,"Point Fermin",0.595037526612826,42,"LOECRepro"
"247",1.00270453194409e-12,"Point Fermin",0.595037526612826,43,"LOECRepro"
"248",5.96646824611483e-13,"Point Fermin",0.595037526612826,44,"LOECRepro"
"249",3.55027250778214e-13,"Point Fermin",0.595037526612826,45,"LOECRepro"
"250",2.1125453718322e-13,"Point Fermin",0.595037526612826,46,"LOECRepro"
"251",1.2570437729124e-13,"Point Fermin",0.595037526612826,47,"LOECRepro"
"252",7.47988217477853e-14,"Point Fermin",0.595037526612826,48,"LOECRepro"
"253",4.45081058863558e-14,"Point Fermin",0.595037526612826,49,"LOECRepro"
"254",2.64839932408389e-14,"Point Fermin",0.595037526612826,50,"LOECRepro"
"255",1.57589698328596e-14,"Point Fermin",0.595037526612826,51,"LOECRepro"
"256",0.07409925221,"Shaws Cove",0.578628989001734,1,"LOECRepro"
"257",0.130735415480925,"Shaws Cove",0.578628989001734,2,"LOECRepro"
"258",0.0755560905793906,"Shaws Cove",0.578628989001734,3,"LOECRepro"
"259",0.0429932353221932,"Shaws Cove",0.578628989001734,4,"LOECRepro"
"260",0.0248882650946761,"Shaws Cove",0.578628989001734,5,"LOECRepro"
"261",0.014406917511689,"Shaws Cove",0.578628989001734,6,"LOECRepro"
"262",0.00833608439447552,"Shaws Cove",0.578628989001734,7,"LOECRepro"
"263",0.00482345422552893,"Shaws Cove",0.578628989001734,8,"LOECRepro"
"264",0.0027909925518725,"Shaws Cove",0.578628989001734,9,"LOECRepro"
"265",0.00161494954790737,"Shaws Cove",0.578628989001734,10,"LOECRepro"
"266",0.000934456601740657,"Shaws Cove",0.578628989001734,11,"LOECRepro"
"267",0.000540703676161881,"Shaws Cove",0.578628989001734,12,"LOECRepro"
"268",0.000312866821709612,"Shaws Cove",0.578628989001734,13,"LOECRepro"
"269",0.000181033812756096,"Shaws Cove",0.578628989001734,14,"LOECRepro"
"270",0.000104751412048089,"Shaws Cove",0.578628989001734,15,"LOECRepro"
"271",6.06122036497704e-05,"Shaws Cove",0.578628989001734,16,"LOECRepro"
"272",3.50719781190529e-05,"Shaws Cove",0.578628989001734,17,"LOECRepro"
"273",2.02936632413193e-05,"Shaws Cove",0.578628989001734,18,"LOECRepro"
"274",1.1742501844466e-05,"Shaws Cove",0.578628989001734,19,"LOECRepro"
"275",6.79455197061438e-06,"Shaws Cove",0.578628989001734,20,"LOECRepro"
"276",3.93152473747634e-06,"Shaws Cove",0.578628989001734,21,"LOECRepro"
"277",2.27489418408124e-06,"Shaws Cove",0.578628989001734,22,"LOECRepro"
"278",1.31631972182085e-06,"Shaws Cove",0.578628989001734,23,"LOECRepro"
"279",7.61660749840244e-07,"Shaws Cove",0.578628989001734,24,"LOECRepro"
"280",4.40718989642363e-07,"Shaws Cove",0.578628989001734,25,"LOECRepro"
"281",2.55012783410626e-07,"Shaws Cove",0.578628989001734,26,"LOECRepro"
"282",1.47557789047409e-07,"Shaws Cove",0.578628989001734,27,"LOECRepro"
"283",8.53812142958333e-08,"Shaws Cove",0.578628989001734,28,"LOECRepro"
"284",4.94040457077384e-08,"Shaws Cove",0.578628989001734,29,"LOECRepro"
"285",2.85866130204642e-08,"Shaws Cove",0.578628989001734,30,"LOECRepro"
"286",1.6541042991015e-08,"Shaws Cove",0.578628989001734,31,"LOECRepro"
"287",9.57112698292522e-09,"Shaws Cove",0.578628989001734,32,"LOECRepro"
"288",5.53813152973724e-09,"Shaws Cove",0.578628989001734,33,"LOECRepro"
"289",3.20452344801048e-09,"Shaws Cove",0.578628989001734,34,"LOECRepro"
"290",1.85423016295466e-09,"Shaws Cove",0.578628989001734,35,"LOECRepro"
"291",1.07291132456697e-09,"Shaws Cove",0.578628989001734,36,"LOECRepro"
"292",6.20817595022699e-10,"Shaws Cove",0.578628989001734,37,"LOECRepro"
"293",3.59223057362472e-10,"Shaws Cove",0.578628989001734,38,"LOECRepro"
"294",2.07856874507759e-10,"Shaws Cove",0.578628989001734,39,"LOECRepro"
"295",1.20272013153485e-10,"Shaws Cove",0.578628989001734,40,"LOECRepro"
"296",6.95928733762043e-11,"Shaws Cove",0.578628989001734,41,"LOECRepro"
"297",4.02684539633988e-11,"Shaws Cove",0.578628989001734,42,"LOECRepro"
"298",2.33004948055043e-11,"Shaws Cove",0.578628989001734,43,"LOECRepro"
"299",1.34823417525491e-11,"Shaws Cove",0.578628989001734,44,"LOECRepro"
"300",7.80127377765336e-12,"Shaws Cove",0.578628989001734,45,"LOECRepro"
"301",4.5140431588893e-12,"Shaws Cove",0.578628989001734,46,"LOECRepro"
"302",2.61195622933831e-12,"Shaws Cove",0.578628989001734,47,"LOECRepro"
"303",1.51135359229881e-12,"Shaws Cove",0.578628989001734,48,"LOECRepro"
"304",8.74513001135998e-13,"Shaws Cove",0.578628989001734,49,"LOECRepro"
"305",5.06018573716195e-13,"Shaws Cove",0.578628989001734,50,"LOECRepro"
"306",2.92797015725501e-13,"Shaws Cove",0.578628989001734,51,"LOECRepro"
"307",0.01204819277,"Treasure Island",0.606287707642511,1,"LOECRepro"
"308",0.0216055679654008,"Treasure Island",0.606287707642511,2,"LOECRepro"
"309",0.013106922141413,"Treasure Island",0.606287707642511,3,"LOECRepro"
"310",0.00783352744231434,"Treasure Island",0.606287707642511,4,"LOECRepro"
"311",0.00475078272369707,"Treasure Island",0.606287707642511,5,"LOECRepro"
"312",0.00288121547467555,"Treasure Island",0.606287707642511,6,"LOECRepro"
"313",0.00174682299141673,"Treasure Island",0.606287707642511,7,"LOECRepro"
"314",0.00105907069602296,"Treasure Island",0.606287707642511,8,"LOECRepro"
"315",0.000642101808592462,"Treasure Island",0.606287707642511,9,"LOECRepro"
"316",0.000389298482374432,"Treasure Island",0.606287707642511,10,"LOECRepro"
"317",0.000236026881746829,"Treasure Island",0.606287707642511,11,"LOECRepro"
"318",0.000143100196726587,"Treasure Island",0.606287707642511,12,"LOECRepro"
"319",8.67598902625954e-05,"Treasure Island",0.606287707642511,13,"LOECRepro"
"320",5.26014549850473e-05,"Treasure Island",0.606287707642511,14,"LOECRepro"
"321",3.18916155613078e-05,"Treasure Island",0.606287707642511,15,"LOECRepro"
"322",1.93354944916655e-05,"Treasure Island",0.606287707642511,16,"LOECRepro"
"323",1.17228726314884e-05,"Treasure Island",0.606287707642511,17,"LOECRepro"
"324",7.1074335747303e-06,"Treasure Island",0.606287707642511,18,"LOECRepro"
"325",4.30914960924463e-06,"Treasure Island",0.606287707642511,19,"LOECRepro"
"326",2.61258443847755e-06,"Treasure Island",0.606287707642511,20,"LOECRepro"
"327",1.58397783022705e-06,"Treasure Island",0.606287707642511,21,"LOECRepro"
"328",9.60346287644915e-07,"Treasure Island",0.606287707642511,22,"LOECRepro"
"329",5.82246149279231e-07,"Treasure Island",0.606287707642511,23,"LOECRepro"
"330",3.53008683130184e-07,"Treasure Island",0.606287707642511,24,"LOECRepro"
"331",2.14024825272901e-07,"Treasure Island",0.606287707642511,25,"LOECRepro"
"332",1.29760620693296e-07,"Treasure Island",0.606287707642511,26,"LOECRepro"
"333",7.86722692624076e-08,"Treasure Island",0.606287707642511,27,"LOECRepro"
"334",4.76980297861395e-08,"Treasure Island",0.606287707642511,28,"LOECRepro"
"335",2.89187291381027e-08,"Treasure Island",0.606287707642511,29,"LOECRepro"
"336",1.7533069997075e-08,"Treasure Island",0.606287707642511,30,"LOECRepro"
"337",1.06300848164623e-08,"Treasure Island",0.606287707642511,31,"LOECRepro"
"338",6.44488975541836e-09,"Treasure Island",0.606287707642511,32,"LOECRepro"
"339",3.9074574358213e-09,"Treasure Island",0.606287707642511,33,"LOECRepro"
"340",2.36904341147478e-09,"Treasure Island",0.606287707642511,34,"LOECRepro"
"341",1.43632189924864e-09,"Treasure Island",0.606287707642511,35,"LOECRepro"
"342",8.70824311732194e-10,"Treasure Island",0.606287707642511,36,"LOECRepro"
