"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"379","PopulationDecline","Increased",0.2351,"AirTemperature",0.43,"Effect"
"380","PopulationDecline","None",0.5291,"AirTemperature",0.43,"Effect"
"381","PopulationDecline","Reduced",0.2259,"AirTemperature",0.43,"Effect"
"382","Growth","Effect",0.2049,"AirTemperature",0.43,"Effect"
"383","Growth","No Effect",0.7949,"AirTemperature",0.43,"Effect"
"384","Mortality","Effect",0.0784,"AirTemperature",0.43,"Effect"
"385","Mortality","No Effect",0.9228,"AirTemperature",0.43,"Effect"
"386","ReproductiveRate","Effect",0.2057,"AirTemperature",0.43,"Effect"
"387","ReproductiveRate","No Effect",0.7975,"AirTemperature",0.43,"Effect"
"388","PopulationDecline","Increased",0.2467,"AirTemperature",0.44,"Effect"
"389","PopulationDecline","None",0.5325,"AirTemperature",0.44,"Effect"
"390","PopulationDecline","Reduced",0.223,"AirTemperature",0.44,"Effect"
"391","Growth","Effect",0.2095,"AirTemperature",0.44,"Effect"
"392","Growth","No Effect",0.7934,"AirTemperature",0.44,"Effect"
"393","Mortality","Effect",0.082,"AirTemperature",0.44,"Effect"
"394","Mortality","No Effect",0.9195,"AirTemperature",0.44,"Effect"
"395","ReproductiveRate","Effect",0.1967,"AirTemperature",0.44,"Effect"
"396","ReproductiveRate","No Effect",0.7938,"AirTemperature",0.44,"Effect"
"397","PopulationDecline","Increased",0.2466,"AirTemperature",0.45,"Effect"
"398","PopulationDecline","None",0.5286,"AirTemperature",0.45,"Effect"
"399","PopulationDecline","Reduced",0.2228,"AirTemperature",0.45,"Effect"
"400","Growth","Effect",0.2051,"AirTemperature",0.45,"Effect"
"401","Growth","No Effect",0.7964,"AirTemperature",0.45,"Effect"
"402","Mortality","Effect",0.0829,"AirTemperature",0.45,"Effect"
"403","Mortality","No Effect",0.9226,"AirTemperature",0.45,"Effect"
"404","ReproductiveRate","Effect",0.2049,"AirTemperature",0.45,"Effect"
"405","ReproductiveRate","No Effect",0.793,"AirTemperature",0.45,"Effect"
"406","PopulationDecline","Increased",0.2371,"AirTemperature",0.46,"Effect"
"407","PopulationDecline","None",0.532,"AirTemperature",0.46,"Effect"
"408","PopulationDecline","Reduced",0.2246,"AirTemperature",0.46,"Effect"
"409","Growth","Effect",0.206,"AirTemperature",0.46,"Effect"
"410","Growth","No Effect",0.8007,"AirTemperature",0.46,"Effect"
"411","Mortality","Effect",0.076,"AirTemperature",0.46,"Effect"
"412","Mortality","No Effect",0.9193,"AirTemperature",0.46,"Effect"
"413","ReproductiveRate","Effect",0.2067,"AirTemperature",0.46,"Effect"
"414","ReproductiveRate","No Effect",0.7999,"AirTemperature",0.46,"Effect"
"415","PopulationDecline","Increased",0.2441,"AirTemperature",0.47,"Effect"
"416","PopulationDecline","None",0.5349,"AirTemperature",0.47,"Effect"
"417","PopulationDecline","Reduced",0.2299,"AirTemperature",0.47,"Effect"
"418","Growth","Effect",0.208,"AirTemperature",0.47,"Effect"
"419","Growth","No Effect",0.7955,"AirTemperature",0.47,"Effect"
"420","Mortality","Effect",0.0774,"AirTemperature",0.47,"Effect"
"421","Mortality","No Effect",0.9254,"AirTemperature",0.47,"Effect"
"422","ReproductiveRate","Effect",0.208,"AirTemperature",0.47,"Effect"
"423","ReproductiveRate","No Effect",0.7974,"AirTemperature",0.47,"Effect"
"424","PopulationDecline","Increased",0.2469,"AirTemperature",0.48,"Effect"
"425","PopulationDecline","None",0.5322,"AirTemperature",0.48,"Effect"
"426","PopulationDecline","Reduced",0.2232,"AirTemperature",0.48,"Effect"
"427","Growth","Effect",0.2038,"AirTemperature",0.48,"Effect"
"428","Growth","No Effect",0.8012,"AirTemperature",0.48,"Effect"
"429","Mortality","Effect",0.0779,"AirTemperature",0.48,"Effect"
"430","Mortality","No Effect",0.9186,"AirTemperature",0.48,"Effect"
"431","ReproductiveRate","Effect",0.2085,"AirTemperature",0.48,"Effect"
"432","ReproductiveRate","No Effect",0.7925,"AirTemperature",0.48,"Effect"
"433","PopulationDecline","Increased",0.2371,"AirTemperature",0.49,"Effect"
"434","PopulationDecline","None",0.5398,"AirTemperature",0.49,"Effect"
"435","PopulationDecline","Reduced",0.2379,"AirTemperature",0.49,"Effect"
"436","Growth","Effect",0.1986,"AirTemperature",0.49,"Effect"
"437","Growth","No Effect",0.7947,"AirTemperature",0.49,"Effect"
"438","Mortality","Effect",0.0765,"AirTemperature",0.49,"Effect"
"439","Mortality","No Effect",0.9226,"AirTemperature",0.49,"Effect"
"440","ReproductiveRate","Effect",0.2106,"AirTemperature",0.49,"Effect"
"441","ReproductiveRate","No Effect",0.7999,"AirTemperature",0.49,"Effect"
"442","PopulationDecline","Increased",0.246,"AirTemperature",0.5,"Effect"
"443","PopulationDecline","None",0.5419,"AirTemperature",0.5,"Effect"
"444","PopulationDecline","Reduced",0.233,"AirTemperature",0.5,"Effect"
"445","Growth","Effect",0.2067,"AirTemperature",0.5,"Effect"
"446","Growth","No Effect",0.801,"AirTemperature",0.5,"Effect"
"447","Mortality","Effect",0.0763,"AirTemperature",0.5,"Effect"
"448","Mortality","No Effect",0.9209,"AirTemperature",0.5,"Effect"
"449","ReproductiveRate","Effect",0.2044,"AirTemperature",0.5,"Effect"
"450","ReproductiveRate","No Effect",0.7954,"AirTemperature",0.5,"Effect"
"451","PopulationDecline","Increased",0.2436,"AirTemperature",0.51,"Effect"
"452","PopulationDecline","None",0.5304,"AirTemperature",0.51,"Effect"
"453","PopulationDecline","Reduced",0.227,"AirTemperature",0.51,"Effect"
"454","Growth","Effect",0.1983,"AirTemperature",0.51,"Effect"
"455","Growth","No Effect",0.7988,"AirTemperature",0.51,"Effect"
"456","Mortality","Effect",0.078,"AirTemperature",0.51,"Effect"
"457","Mortality","No Effect",0.9217,"AirTemperature",0.51,"Effect"
"458","ReproductiveRate","Effect",0.2048,"AirTemperature",0.51,"Effect"
"459","ReproductiveRate","No Effect",0.7962,"AirTemperature",0.51,"Effect"
"460","PopulationDecline","Increased",0.2488,"AirTemperature",0.52,"Effect"
"461","PopulationDecline","None",0.5371,"AirTemperature",0.52,"Effect"
"462","PopulationDecline","Reduced",0.2286,"AirTemperature",0.52,"Effect"
"463","Growth","Effect",0.2028,"AirTemperature",0.52,"Effect"
"464","Growth","No Effect",0.8034,"AirTemperature",0.52,"Effect"
"465","Mortality","Effect",0.0747,"AirTemperature",0.52,"Effect"
"466","Mortality","No Effect",0.9214,"AirTemperature",0.52,"Effect"
"467","ReproductiveRate","Effect",0.2034,"AirTemperature",0.52,"Effect"
"468","ReproductiveRate","No Effect",0.7946,"AirTemperature",0.52,"Effect"
"469","PopulationDecline","Increased",0.2444,"AirTemperature",0.53,"Effect"
"470","PopulationDecline","None",0.5315,"AirTemperature",0.53,"Effect"
"471","PopulationDecline","Reduced",0.2262,"AirTemperature",0.53,"Effect"
"472","Growth","Effect",0.2048,"AirTemperature",0.53,"Effect"
"473","Growth","No Effect",0.7947,"AirTemperature",0.53,"Effect"
"474","Mortality","Effect",0.0804,"AirTemperature",0.53,"Effect"
"475","Mortality","No Effect",0.9256,"AirTemperature",0.53,"Effect"
"476","ReproductiveRate","Effect",0.2045,"AirTemperature",0.53,"Effect"
"477","ReproductiveRate","No Effect",0.7981,"AirTemperature",0.53,"Effect"
"478","PopulationDecline","Increased",0.2379,"AirTemperature",0.54,"Effect"
"479","PopulationDecline","None",0.5307,"AirTemperature",0.54,"Effect"
"480","PopulationDecline","Reduced",0.2261,"AirTemperature",0.54,"Effect"
"481","Growth","Effect",0.2027,"AirTemperature",0.54,"Effect"
"482","Growth","No Effect",0.7985,"AirTemperature",0.54,"Effect"
"483","Mortality","Effect",0.0789,"AirTemperature",0.54,"Effect"
"484","Mortality","No Effect",0.925,"AirTemperature",0.54,"Effect"
"485","ReproductiveRate","Effect",0.212,"AirTemperature",0.54,"Effect"
"486","ReproductiveRate","No Effect",0.801,"AirTemperature",0.54,"Effect"
"487","PopulationDecline","Increased",0.2389,"AirTemperature",0.55,"Effect"
"488","PopulationDecline","None",0.5272,"AirTemperature",0.55,"Effect"
"489","PopulationDecline","Reduced",0.2282,"AirTemperature",0.55,"Effect"
"490","Growth","Effect",0.2011,"AirTemperature",0.55,"Effect"
"491","Growth","No Effect",0.7978,"AirTemperature",0.55,"Effect"
"492","Mortality","Effect",0.0774,"AirTemperature",0.55,"Effect"
"493","Mortality","No Effect",0.9241,"AirTemperature",0.55,"Effect"
"494","ReproductiveRate","Effect",0.207,"AirTemperature",0.55,"Effect"
"495","ReproductiveRate","No Effect",0.7959,"AirTemperature",0.55,"Effect"
"496","PopulationDecline","Increased",0.2382,"AirTemperature",0.56,"Effect"
"497","PopulationDecline","None",0.5306,"AirTemperature",0.56,"Effect"
"498","PopulationDecline","Reduced",0.2265,"AirTemperature",0.56,"Effect"
"499","Growth","Effect",0.2063,"AirTemperature",0.56,"Effect"
"500","Growth","No Effect",0.7901,"AirTemperature",0.56,"Effect"
"501","Mortality","Effect",0.0733,"AirTemperature",0.56,"Effect"
"502","Mortality","No Effect",0.9199,"AirTemperature",0.56,"Effect"
"503","ReproductiveRate","Effect",0.2114,"AirTemperature",0.56,"Effect"
"504","ReproductiveRate","No Effect",0.7954,"AirTemperature",0.56,"Effect"
"505","PopulationDecline","Increased",0.2345,"AirTemperature",0.57,"Effect"
"506","PopulationDecline","None",0.5352,"AirTemperature",0.57,"Effect"
"507","PopulationDecline","Reduced",0.2319,"AirTemperature",0.57,"Effect"
"508","Growth","Effect",0.1999,"AirTemperature",0.57,"Effect"
"509","Growth","No Effect",0.8006,"AirTemperature",0.57,"Effect"
"510","Mortality","Effect",0.0755,"AirTemperature",0.57,"Effect"
"511","Mortality","No Effect",0.9271,"AirTemperature",0.57,"Effect"
"512","ReproductiveRate","Effect",0.2089,"AirTemperature",0.57,"Effect"
"513","ReproductiveRate","No Effect",0.7913,"AirTemperature",0.57,"Effect"
"514","PopulationDecline","Increased",0.2399,"AirTemperature",0.58,"Effect"
"515","PopulationDecline","None",0.5275,"AirTemperature",0.58,"Effect"
"516","PopulationDecline","Reduced",0.2305,"AirTemperature",0.58,"Effect"
"517","Growth","Effect",0.2044,"AirTemperature",0.58,"Effect"
"518","Growth","No Effect",0.8035,"AirTemperature",0.58,"Effect"
"519","Mortality","Effect",0.0735,"AirTemperature",0.58,"Effect"
"520","Mortality","No Effect",0.9215,"AirTemperature",0.58,"Effect"
"521","ReproductiveRate","Effect",0.2108,"AirTemperature",0.58,"Effect"
"522","ReproductiveRate","No Effect",0.7931,"AirTemperature",0.58,"Effect"
"523","PopulationDecline","Increased",0.2385,"AirTemperature",0.59,"Effect"
"524","PopulationDecline","None",0.5269,"AirTemperature",0.59,"Effect"
"525","PopulationDecline","Reduced",0.2214,"AirTemperature",0.59,"Effect"
"526","Growth","Effect",0.1955,"AirTemperature",0.59,"Effect"
"527","Growth","No Effect",0.7914,"AirTemperature",0.59,"Effect"
"528","Mortality","Effect",0.074,"AirTemperature",0.59,"Effect"
"529","Mortality","No Effect",0.9213,"AirTemperature",0.59,"Effect"
"530","ReproductiveRate","Effect",0.2109,"AirTemperature",0.59,"Effect"
"531","ReproductiveRate","No Effect",0.7913,"AirTemperature",0.59,"Effect"
"532","PopulationDecline","Increased",0.2446,"AirTemperature",0.6,"Effect"
"533","PopulationDecline","None",0.5334,"AirTemperature",0.6,"Effect"
"534","PopulationDecline","Reduced",0.2225,"AirTemperature",0.6,"Effect"
"535","Growth","Effect",0.1943,"AirTemperature",0.6,"Effect"
"536","Growth","No Effect",0.7929,"AirTemperature",0.6,"Effect"
"537","Mortality","Effect",0.0763,"AirTemperature",0.6,"Effect"
"538","Mortality","No Effect",0.9271,"AirTemperature",0.6,"Effect"
"539","ReproductiveRate","Effect",0.2077,"AirTemperature",0.6,"Effect"
"540","ReproductiveRate","No Effect",0.7911,"AirTemperature",0.6,"Effect"
"541","PopulationDecline","Increased",0.2474,"AirTemperature",0.61,"Effect"
"542","PopulationDecline","None",0.5397,"AirTemperature",0.61,"Effect"
"543","PopulationDecline","Reduced",0.2251,"AirTemperature",0.61,"Effect"
"544","Growth","Effect",0.2021,"AirTemperature",0.61,"Effect"
"545","Growth","No Effect",0.7969,"AirTemperature",0.61,"Effect"
"546","Mortality","Effect",0.0713,"AirTemperature",0.61,"Effect"
"547","Mortality","No Effect",0.9224,"AirTemperature",0.61,"Effect"
"548","ReproductiveRate","Effect",0.2023,"AirTemperature",0.61,"Effect"
"549","ReproductiveRate","No Effect",0.7939,"AirTemperature",0.61,"Effect"
"550","PopulationDecline","Increased",0.2404,"AirTemperature",0.62,"Effect"
"551","PopulationDecline","None",0.5367,"AirTemperature",0.62,"Effect"
"552","PopulationDecline","Reduced",0.2275,"AirTemperature",0.62,"Effect"
"553","Growth","Effect",0.2011,"AirTemperature",0.62,"Effect"
"554","Growth","No Effect",0.7991,"AirTemperature",0.62,"Effect"
"555","Mortality","Effect",0.0725,"AirTemperature",0.62,"Effect"
"556","Mortality","No Effect",0.921,"AirTemperature",0.62,"Effect"
"557","ReproductiveRate","Effect",0.2151,"AirTemperature",0.62,"Effect"
"558","ReproductiveRate","No Effect",0.7936,"AirTemperature",0.62,"Effect"
"559","PopulationDecline","Increased",0.2473,"AirTemperature",0.63,"Effect"
"560","PopulationDecline","None",0.5356,"AirTemperature",0.63,"Effect"
"561","PopulationDecline","Reduced",0.2334,"AirTemperature",0.63,"Effect"
"562","Growth","Effect",0.2045,"AirTemperature",0.63,"Effect"
"563","Growth","No Effect",0.7939,"AirTemperature",0.63,"Effect"
"564","Mortality","Effect",0.0751,"AirTemperature",0.63,"Effect"
"565","Mortality","No Effect",0.9229,"AirTemperature",0.63,"Effect"
"566","ReproductiveRate","Effect",0.2092,"AirTemperature",0.63,"Effect"
"567","ReproductiveRate","No Effect",0.7909,"AirTemperature",0.63,"Effect"
"568","PopulationDecline","Increased",0.2423,"AirTemperature",0.64,"Effect"
"569","PopulationDecline","None",0.5285,"AirTemperature",0.64,"Effect"
"570","PopulationDecline","Reduced",0.2243,"AirTemperature",0.64,"Effect"
"571","Growth","Effect",0.2018,"AirTemperature",0.64,"Effect"
"572","Growth","No Effect",0.7956,"AirTemperature",0.64,"Effect"
"573","Mortality","Effect",0.0728,"AirTemperature",0.64,"Effect"
"574","Mortality","No Effect",0.9245,"AirTemperature",0.64,"Effect"
"575","ReproductiveRate","Effect",0.2076,"AirTemperature",0.64,"Effect"
"576","ReproductiveRate","No Effect",0.795,"AirTemperature",0.64,"Effect"
"577","PopulationDecline","Increased",0.253,"AirTemperature",0.65,"Effect"
"578","PopulationDecline","None",0.5244,"AirTemperature",0.65,"Effect"
"579","PopulationDecline","Reduced",0.2239,"AirTemperature",0.65,"Effect"
"580","Growth","Effect",0.2091,"AirTemperature",0.65,"Effect"
"581","Growth","No Effect",0.7953,"AirTemperature",0.65,"Effect"
"582","Mortality","Effect",0.0686,"AirTemperature",0.65,"Effect"
"583","Mortality","No Effect",0.923,"AirTemperature",0.65,"Effect"
"584","ReproductiveRate","Effect",0.2074,"AirTemperature",0.65,"Effect"
"585","ReproductiveRate","No Effect",0.7881,"AirTemperature",0.65,"Effect"
"586","PopulationDecline","Increased",0.2475,"AirTemperature",0.66,"Effect"
"587","PopulationDecline","None",0.5308,"AirTemperature",0.66,"Effect"
"588","PopulationDecline","Reduced",0.2327,"AirTemperature",0.66,"Effect"
"589","Growth","Effect",0.2023,"AirTemperature",0.66,"Effect"
"590","Growth","No Effect",0.7981,"AirTemperature",0.66,"Effect"
"591","Mortality","Effect",0.0755,"AirTemperature",0.66,"Effect"
"592","Mortality","No Effect",0.9264,"AirTemperature",0.66,"Effect"
"593","ReproductiveRate","Effect",0.2065,"AirTemperature",0.66,"Effect"
"594","ReproductiveRate","No Effect",0.7916,"AirTemperature",0.66,"Effect"
"595","PopulationDecline","Increased",0.245,"AirTemperature",0.67,"Effect"
"596","PopulationDecline","None",0.5298,"AirTemperature",0.67,"Effect"
"597","PopulationDecline","Reduced",0.2259,"AirTemperature",0.67,"Effect"
"598","Growth","Effect",0.2057,"AirTemperature",0.67,"Effect"
"599","Growth","No Effect",0.7943,"AirTemperature",0.67,"Effect"
"600","Mortality","Effect",0.0771,"AirTemperature",0.67,"Effect"
"601","Mortality","No Effect",0.9202,"AirTemperature",0.67,"Effect"
"602","ReproductiveRate","Effect",0.2,"AirTemperature",0.67,"Effect"
"603","ReproductiveRate","No Effect",0.7904,"AirTemperature",0.67,"Effect"
"604","PopulationDecline","Increased",0.2465,"AirTemperature",0.68,"Effect"
"605","PopulationDecline","None",0.5212,"AirTemperature",0.68,"Effect"
"606","PopulationDecline","Reduced",0.2232,"AirTemperature",0.68,"Effect"
"607","Growth","Effect",0.2066,"AirTemperature",0.68,"Effect"
"608","Growth","No Effect",0.7924,"AirTemperature",0.68,"Effect"
"609","Mortality","Effect",0.0696,"AirTemperature",0.68,"Effect"
"610","Mortality","No Effect",0.9262,"AirTemperature",0.68,"Effect"
"611","ReproductiveRate","Effect",0.2036,"AirTemperature",0.68,"Effect"
"612","ReproductiveRate","No Effect",0.7905,"AirTemperature",0.68,"Effect"
"613","PopulationDecline","Increased",0.2473,"AirTemperature",0.69,"Effect"
"614","PopulationDecline","None",0.531,"AirTemperature",0.69,"Effect"
"615","PopulationDecline","Reduced",0.2227,"AirTemperature",0.69,"Effect"
"616","Growth","Effect",0.2033,"AirTemperature",0.69,"Effect"
"617","Growth","No Effect",0.8037,"AirTemperature",0.69,"Effect"
"618","Mortality","Effect",0.0704,"AirTemperature",0.69,"Effect"
"619","Mortality","No Effect",0.9261,"AirTemperature",0.69,"Effect"
"620","ReproductiveRate","Effect",0.2158,"AirTemperature",0.69,"Effect"
"621","ReproductiveRate","No Effect",0.7886,"AirTemperature",0.69,"Effect"
"622","PopulationDecline","Increased",0.2409,"AirTemperature",0.7,"Effect"
"623","PopulationDecline","None",0.5275,"AirTemperature",0.7,"Effect"
"624","PopulationDecline","Reduced",0.2246,"AirTemperature",0.7,"Effect"
"625","Growth","Effect",0.203,"AirTemperature",0.7,"Effect"
"626","Growth","No Effect",0.7961,"AirTemperature",0.7,"Effect"
"627","Mortality","Effect",0.0696,"AirTemperature",0.7,"Effect"
"628","Mortality","No Effect",0.9302,"AirTemperature",0.7,"Effect"
"629","ReproductiveRate","Effect",0.2111,"AirTemperature",0.7,"Effect"
"630","ReproductiveRate","No Effect",0.7954,"AirTemperature",0.7,"Effect"
"631","PopulationDecline","Increased",0.246,"AirTemperature",0.71,"Effect"
"632","PopulationDecline","None",0.5296,"AirTemperature",0.71,"Effect"
"633","PopulationDecline","Reduced",0.2305,"AirTemperature",0.71,"Effect"
"634","Growth","Effect",0.2048,"AirTemperature",0.71,"Effect"
"635","Growth","No Effect",0.7951,"AirTemperature",0.71,"Effect"
"636","Mortality","Effect",0.0748,"AirTemperature",0.71,"Effect"
"637","Mortality","No Effect",0.9243,"AirTemperature",0.71,"Effect"
"638","ReproductiveRate","Effect",0.212,"AirTemperature",0.71,"Effect"
"639","ReproductiveRate","No Effect",0.7915,"AirTemperature",0.71,"Effect"
"640","PopulationDecline","Increased",0.2452,"AirTemperature",0.72,"Effect"
"641","PopulationDecline","None",0.534,"AirTemperature",0.72,"Effect"
"642","PopulationDecline","Reduced",0.2186,"AirTemperature",0.72,"Effect"
"643","Growth","Effect",0.1986,"AirTemperature",0.72,"Effect"
"644","Growth","No Effect",0.7954,"AirTemperature",0.72,"Effect"
"645","Mortality","Effect",0.0724,"AirTemperature",0.72,"Effect"
"646","Mortality","No Effect",0.9295,"AirTemperature",0.72,"Effect"
"647","ReproductiveRate","Effect",0.2096,"AirTemperature",0.72,"Effect"
"648","ReproductiveRate","No Effect",0.7894,"AirTemperature",0.72,"Effect"
"649","PopulationDecline","Increased",0.2418,"AirTemperature",0.73,"Effect"
"650","PopulationDecline","None",0.5271,"AirTemperature",0.73,"Effect"
"651","PopulationDecline","Reduced",0.2373,"AirTemperature",0.73,"Effect"
"652","Growth","Effect",0.2076,"AirTemperature",0.73,"Effect"
"653","Growth","No Effect",0.804,"AirTemperature",0.73,"Effect"
"654","Mortality","Effect",0.0723,"AirTemperature",0.73,"Effect"
"655","Mortality","No Effect",0.9276,"AirTemperature",0.73,"Effect"
"656","ReproductiveRate","Effect",0.2057,"AirTemperature",0.73,"Effect"
"657","ReproductiveRate","No Effect",0.7957,"AirTemperature",0.73,"Effect"
"658","PopulationDecline","Increased",0.2373,"AirTemperature",0.74,"Effect"
"659","PopulationDecline","None",0.5231,"AirTemperature",0.74,"Effect"
"660","PopulationDecline","Reduced",0.2282,"AirTemperature",0.74,"Effect"
"661","Growth","Effect",0.1975,"AirTemperature",0.74,"Effect"
"662","Growth","No Effect",0.7961,"AirTemperature",0.74,"Effect"
"663","Mortality","Effect",0.0687,"AirTemperature",0.74,"Effect"
"664","Mortality","No Effect",0.9286,"AirTemperature",0.74,"Effect"
"665","ReproductiveRate","Effect",0.213,"AirTemperature",0.74,"Effect"
"666","ReproductiveRate","No Effect",0.7913,"AirTemperature",0.74,"Effect"
"667","PopulationDecline","Increased",0.2463,"AirTemperature",0.75,"Effect"
"668","PopulationDecline","None",0.5328,"AirTemperature",0.75,"Effect"
"669","PopulationDecline","Reduced",0.225,"AirTemperature",0.75,"Effect"
"670","Growth","Effect",0.2079,"AirTemperature",0.75,"Effect"
"671","Growth","No Effect",0.7902,"AirTemperature",0.75,"Effect"
"672","Mortality","Effect",0.0746,"AirTemperature",0.75,"Effect"
"673","Mortality","No Effect",0.9279,"AirTemperature",0.75,"Effect"
"674","ReproductiveRate","Effect",0.2094,"AirTemperature",0.75,"Effect"
"675","ReproductiveRate","No Effect",0.785,"AirTemperature",0.75,"Effect"
"676","PopulationDecline","Increased",0.2464,"AirTemperature",0.76,"Effect"
"677","PopulationDecline","None",0.5316,"AirTemperature",0.76,"Effect"
"678","PopulationDecline","Reduced",0.2254,"AirTemperature",0.76,"Effect"
"679","Growth","Effect",0.1999,"AirTemperature",0.76,"Effect"
"680","Growth","No Effect",0.797,"AirTemperature",0.76,"Effect"
"681","Mortality","Effect",0.0744,"AirTemperature",0.76,"Effect"
"682","Mortality","No Effect",0.9287,"AirTemperature",0.76,"Effect"
"683","ReproductiveRate","Effect",0.2072,"AirTemperature",0.76,"Effect"
"684","ReproductiveRate","No Effect",0.7941,"AirTemperature",0.76,"Effect"
"685","PopulationDecline","Increased",0.2407,"AirTemperature",0.77,"Effect"
"686","PopulationDecline","None",0.5181,"AirTemperature",0.77,"Effect"
"687","PopulationDecline","Reduced",0.2344,"AirTemperature",0.77,"Effect"
"688","Growth","Effect",0.2068,"AirTemperature",0.77,"Effect"
"689","Growth","No Effect",0.7968,"AirTemperature",0.77,"Effect"
"690","Mortality","Effect",0.0713,"AirTemperature",0.77,"Effect"
"691","Mortality","No Effect",0.9266,"AirTemperature",0.77,"Effect"
"692","ReproductiveRate","Effect",0.2115,"AirTemperature",0.77,"Effect"
"693","ReproductiveRate","No Effect",0.7932,"AirTemperature",0.77,"Effect"
"694","PopulationDecline","Increased",0.2403,"AirTemperature",0.78,"Effect"
"695","PopulationDecline","None",0.5321,"AirTemperature",0.78,"Effect"
"696","PopulationDecline","Reduced",0.2277,"AirTemperature",0.78,"Effect"
"697","Growth","Effect",0.198,"AirTemperature",0.78,"Effect"
"698","Growth","No Effect",0.8043,"AirTemperature",0.78,"Effect"
"699","Mortality","Effect",0.0682,"AirTemperature",0.78,"Effect"
"700","Mortality","No Effect",0.9335,"AirTemperature",0.78,"Effect"
"701","ReproductiveRate","Effect",0.2128,"AirTemperature",0.78,"Effect"
"702","ReproductiveRate","No Effect",0.7914,"AirTemperature",0.78,"Effect"
"703","PopulationDecline","Increased",0.2421,"AirTemperature",0.79,"Effect"
"704","PopulationDecline","None",0.5317,"AirTemperature",0.79,"Effect"
"705","PopulationDecline","Reduced",0.2226,"AirTemperature",0.79,"Effect"
"706","Growth","Effect",0.2035,"AirTemperature",0.79,"Effect"
"707","Growth","No Effect",0.7997,"AirTemperature",0.79,"Effect"
"708","Mortality","Effect",0.0682,"AirTemperature",0.79,"Effect"
"709","Mortality","No Effect",0.9281,"AirTemperature",0.79,"Effect"
"710","ReproductiveRate","Effect",0.2169,"AirTemperature",0.79,"Effect"
"711","ReproductiveRate","No Effect",0.7834,"AirTemperature",0.79,"Effect"
"712","PopulationDecline","Increased",0.2411,"AirTemperature",0.8,"Effect"
"713","PopulationDecline","None",0.5189,"AirTemperature",0.8,"Effect"
"714","PopulationDecline","Reduced",0.2316,"AirTemperature",0.8,"Effect"
"715","Growth","Effect",0.205,"AirTemperature",0.8,"Effect"
"716","Growth","No Effect",0.7919,"AirTemperature",0.8,"Effect"
"717","Mortality","Effect",0.0713,"AirTemperature",0.8,"Effect"
"718","Mortality","No Effect",0.9258,"AirTemperature",0.8,"Effect"
"719","ReproductiveRate","Effect",0.2187,"AirTemperature",0.8,"Effect"
"720","ReproductiveRate","No Effect",0.7916,"AirTemperature",0.8,"Effect"
"721","PopulationDecline","Increased",0.2486,"AirTemperature",0.81,"Effect"
"722","PopulationDecline","None",0.5313,"AirTemperature",0.81,"Effect"
"723","PopulationDecline","Reduced",0.2268,"AirTemperature",0.81,"Effect"
"724","Growth","Effect",0.2,"AirTemperature",0.81,"Effect"
"725","Growth","No Effect",0.7909,"AirTemperature",0.81,"Effect"
"726","Mortality","Effect",0.0683,"AirTemperature",0.81,"Effect"
"727","Mortality","No Effect",0.9304,"AirTemperature",0.81,"Effect"
"728","ReproductiveRate","Effect",0.2033,"AirTemperature",0.81,"Effect"
"729","ReproductiveRate","No Effect",0.7911,"AirTemperature",0.81,"Effect"
"730","PopulationDecline","Increased",0.2423,"AirTemperature",0.82,"Effect"
"731","PopulationDecline","None",0.5275,"AirTemperature",0.82,"Effect"
"732","PopulationDecline","Reduced",0.2246,"AirTemperature",0.82,"Effect"
"733","Growth","Effect",0.2065,"AirTemperature",0.82,"Effect"
"734","Growth","No Effect",0.7915,"AirTemperature",0.82,"Effect"
"735","Mortality","Effect",0.0687,"AirTemperature",0.82,"Effect"
"736","Mortality","No Effect",0.9323,"AirTemperature",0.82,"Effect"
"737","ReproductiveRate","Effect",0.22,"AirTemperature",0.82,"Effect"
"738","ReproductiveRate","No Effect",0.7937,"AirTemperature",0.82,"Effect"
"739","PopulationDecline","Increased",0.2435,"AirTemperature",0.83,"Effect"
"740","PopulationDecline","None",0.5333,"AirTemperature",0.83,"Effect"
"741","PopulationDecline","Reduced",0.2233,"AirTemperature",0.83,"Effect"
"742","Growth","Effect",0.1975,"AirTemperature",0.83,"Effect"
"743","Growth","No Effect",0.7894,"AirTemperature",0.83,"Effect"
"744","Mortality","Effect",0.071,"AirTemperature",0.83,"Effect"
"745","Mortality","No Effect",0.9298,"AirTemperature",0.83,"Effect"
"746","ReproductiveRate","Effect",0.214,"AirTemperature",0.83,"Effect"
"747","ReproductiveRate","No Effect",0.7921,"AirTemperature",0.83,"Effect"
"748","PopulationDecline","Increased",0.2462,"AirTemperature",0.84,"Effect"
"749","PopulationDecline","None",0.522,"AirTemperature",0.84,"Effect"
"750","PopulationDecline","Reduced",0.2239,"AirTemperature",0.84,"Effect"
"751","Growth","Effect",0.1974,"AirTemperature",0.84,"Effect"
"752","Growth","No Effect",0.7892,"AirTemperature",0.84,"Effect"
"753","Mortality","Effect",0.0727,"AirTemperature",0.84,"Effect"
"754","Mortality","No Effect",0.9322,"AirTemperature",0.84,"Effect"
"755","ReproductiveRate","Effect",0.2124,"AirTemperature",0.84,"Effect"
"756","ReproductiveRate","No Effect",0.7863,"AirTemperature",0.84,"Effect"
"757","PopulationDecline","Increased",0.2373,"AirTemperature",0.85,"Effect"
