"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"326","PopulationDecline","None",0.5512,"MPConc_AT",0.37,"Over 358/Effect"
"327","PopulationDecline","Reduced",0.2184,"MPConc_AT",0.37,"Over 358/Effect"
"328","Growth","Effect",0.2472,"MPConc_AT",0.37,"Over 358/Effect"
"329","Growth","No Effect",0.7515,"MPConc_AT",0.37,"Over 358/Effect"
"330","Mortality","Effect",0.1238,"MPConc_AT",0.37,"Over 358/Effect"
"331","Mortality","No Effect",0.8877,"MPConc_AT",0.37,"Over 358/Effect"
"332","ReproductiveRate","Effect",0.2161,"MPConc_AT",0.37,"Over 358/Effect"
"333","ReproductiveRate","No Effect",0.7787,"MPConc_AT",0.37,"Over 358/Effect"
"334","PopulationDecline","Increased",0.227,"MPConc_AT",0.38,"Over 358/Effect"
"335","PopulationDecline","None",0.5601,"MPConc_AT",0.38,"Over 358/Effect"
"336","PopulationDecline","Reduced",0.2213,"MPConc_AT",0.38,"Over 358/Effect"
"337","Growth","Effect",0.2585,"MPConc_AT",0.38,"Over 358/Effect"
"338","Growth","No Effect",0.7483,"MPConc_AT",0.38,"Over 358/Effect"
"339","Mortality","Effect",0.1123,"MPConc_AT",0.38,"Over 358/Effect"
"340","Mortality","No Effect",0.88,"MPConc_AT",0.38,"Over 358/Effect"
"341","ReproductiveRate","Effect",0.2267,"MPConc_AT",0.38,"Over 358/Effect"
"342","ReproductiveRate","No Effect",0.7677,"MPConc_AT",0.38,"Over 358/Effect"
"343","PopulationDecline","Increased",0.2256,"MPConc_AT",0.39,"Over 358/Effect"
"344","PopulationDecline","None",0.5595,"MPConc_AT",0.39,"Over 358/Effect"
"345","PopulationDecline","Reduced",0.2207,"MPConc_AT",0.39,"Over 358/Effect"
"346","Growth","Effect",0.2516,"MPConc_AT",0.39,"Over 358/Effect"
"347","Growth","No Effect",0.7467,"MPConc_AT",0.39,"Over 358/Effect"
"348","Mortality","Effect",0.1195,"MPConc_AT",0.39,"Over 358/Effect"
"349","Mortality","No Effect",0.8879,"MPConc_AT",0.39,"Over 358/Effect"
"350","ReproductiveRate","Effect",0.2278,"MPConc_AT",0.39,"Over 358/Effect"
"351","ReproductiveRate","No Effect",0.7797,"MPConc_AT",0.39,"Over 358/Effect"
"352","PopulationDecline","Increased",0.2293,"MPConc_AT",0.4,"Over 358/Effect"
"353","PopulationDecline","None",0.5499,"MPConc_AT",0.4,"Over 358/Effect"
"354","PopulationDecline","Reduced",0.2181,"MPConc_AT",0.4,"Over 358/Effect"
"355","Growth","Effect",0.2549,"MPConc_AT",0.4,"Over 358/Effect"
"356","Growth","No Effect",0.7443,"MPConc_AT",0.4,"Over 358/Effect"
"357","Mortality","Effect",0.116,"MPConc_AT",0.4,"Over 358/Effect"
"358","Mortality","No Effect",0.8778,"MPConc_AT",0.4,"Over 358/Effect"
"359","ReproductiveRate","Effect",0.2303,"MPConc_AT",0.4,"Over 358/Effect"
"360","ReproductiveRate","No Effect",0.7738,"MPConc_AT",0.4,"Over 358/Effect"
"361","PopulationDecline","Increased",0.2275,"MPConc_AT",0.41,"Over 358/Effect"
"362","PopulationDecline","None",0.5648,"MPConc_AT",0.41,"Over 358/Effect"
"363","PopulationDecline","Reduced",0.2147,"MPConc_AT",0.41,"Over 358/Effect"
"364","Growth","Effect",0.2589,"MPConc_AT",0.41,"Over 358/Effect"
"365","Growth","No Effect",0.743,"MPConc_AT",0.41,"Over 358/Effect"
"366","Mortality","Effect",0.119,"MPConc_AT",0.41,"Over 358/Effect"
"367","Mortality","No Effect",0.8814,"MPConc_AT",0.41,"Over 358/Effect"
"368","ReproductiveRate","Effect",0.2272,"MPConc_AT",0.41,"Over 358/Effect"
"369","ReproductiveRate","No Effect",0.7791,"MPConc_AT",0.41,"Over 358/Effect"
"370","PopulationDecline","Increased",0.2291,"MPConc_AT",0.42,"Over 358/Effect"
"371","PopulationDecline","None",0.5538,"MPConc_AT",0.42,"Over 358/Effect"
"372","PopulationDecline","Reduced",0.2208,"MPConc_AT",0.42,"Over 358/Effect"
"373","Growth","Effect",0.2507,"MPConc_AT",0.42,"Over 358/Effect"
"374","Growth","No Effect",0.744,"MPConc_AT",0.42,"Over 358/Effect"
"375","Mortality","Effect",0.1199,"MPConc_AT",0.42,"Over 358/Effect"
"376","Mortality","No Effect",0.8859,"MPConc_AT",0.42,"Over 358/Effect"
"377","ReproductiveRate","Effect",0.223,"MPConc_AT",0.42,"Over 358/Effect"
"378","ReproductiveRate","No Effect",0.7731,"MPConc_AT",0.42,"Over 358/Effect"
"379","PopulationDecline","Increased",0.2258,"MPConc_AT",0.43,"Over 358/Effect"
"380","PopulationDecline","None",0.5528,"MPConc_AT",0.43,"Over 358/Effect"
"381","PopulationDecline","Reduced",0.219,"MPConc_AT",0.43,"Over 358/Effect"
"382","Growth","Effect",0.258,"MPConc_AT",0.43,"Over 358/Effect"
"383","Growth","No Effect",0.75,"MPConc_AT",0.43,"Over 358/Effect"
"384","Mortality","Effect",0.1122,"MPConc_AT",0.43,"Over 358/Effect"
"385","Mortality","No Effect",0.8813,"MPConc_AT",0.43,"Over 358/Effect"
"386","ReproductiveRate","Effect",0.2364,"MPConc_AT",0.43,"Over 358/Effect"
"387","ReproductiveRate","No Effect",0.7654,"MPConc_AT",0.43,"Over 358/Effect"
"388","PopulationDecline","Increased",0.2268,"MPConc_AT",0.44,"Over 358/Effect"
"389","PopulationDecline","None",0.5615,"MPConc_AT",0.44,"Over 358/Effect"
"390","PopulationDecline","Reduced",0.2193,"MPConc_AT",0.44,"Over 358/Effect"
"391","Growth","Effect",0.2615,"MPConc_AT",0.44,"Over 358/Effect"
"392","Growth","No Effect",0.7417,"MPConc_AT",0.44,"Over 358/Effect"
"393","Mortality","Effect",0.1186,"MPConc_AT",0.44,"Over 358/Effect"
"394","Mortality","No Effect",0.8841,"MPConc_AT",0.44,"Over 358/Effect"
"395","ReproductiveRate","Effect",0.219,"MPConc_AT",0.44,"Over 358/Effect"
"396","ReproductiveRate","No Effect",0.7669,"MPConc_AT",0.44,"Over 358/Effect"
"397","PopulationDecline","Increased",0.2241,"MPConc_AT",0.45,"Over 358/Effect"
"398","PopulationDecline","None",0.5627,"MPConc_AT",0.45,"Over 358/Effect"
"399","PopulationDecline","Reduced",0.2179,"MPConc_AT",0.45,"Over 358/Effect"
"400","Growth","Effect",0.2547,"MPConc_AT",0.45,"Over 358/Effect"
"401","Growth","No Effect",0.7491,"MPConc_AT",0.45,"Over 358/Effect"
"402","Mortality","Effect",0.1257,"MPConc_AT",0.45,"Over 358/Effect"
"403","Mortality","No Effect",0.8863,"MPConc_AT",0.45,"Over 358/Effect"
"404","ReproductiveRate","Effect",0.2238,"MPConc_AT",0.45,"Over 358/Effect"
"405","ReproductiveRate","No Effect",0.7767,"MPConc_AT",0.45,"Over 358/Effect"
"406","PopulationDecline","Increased",0.2238,"MPConc_AT",0.46,"Over 358/Effect"
"407","PopulationDecline","None",0.5594,"MPConc_AT",0.46,"Over 358/Effect"
"408","PopulationDecline","Reduced",0.2057,"MPConc_AT",0.46,"Over 358/Effect"
"409","Growth","Effect",0.2591,"MPConc_AT",0.46,"Over 358/Effect"
"410","Growth","No Effect",0.7435,"MPConc_AT",0.46,"Over 358/Effect"
"411","Mortality","Effect",0.1207,"MPConc_AT",0.46,"Over 358/Effect"
"412","Mortality","No Effect",0.8787,"MPConc_AT",0.46,"Over 358/Effect"
"413","ReproductiveRate","Effect",0.2329,"MPConc_AT",0.46,"Over 358/Effect"
"414","ReproductiveRate","No Effect",0.7753,"MPConc_AT",0.46,"Over 358/Effect"
"415","PopulationDecline","Increased",0.2289,"MPConc_AT",0.47,"Over 358/Effect"
"416","PopulationDecline","None",0.5619,"MPConc_AT",0.47,"Over 358/Effect"
"417","PopulationDecline","Reduced",0.2138,"MPConc_AT",0.47,"Over 358/Effect"
"418","Growth","Effect",0.2516,"MPConc_AT",0.47,"Over 358/Effect"
"419","Growth","No Effect",0.7455,"MPConc_AT",0.47,"Over 358/Effect"
"420","Mortality","Effect",0.1193,"MPConc_AT",0.47,"Over 358/Effect"
"421","Mortality","No Effect",0.8775,"MPConc_AT",0.47,"Over 358/Effect"
"422","ReproductiveRate","Effect",0.2285,"MPConc_AT",0.47,"Over 358/Effect"
"423","ReproductiveRate","No Effect",0.7638,"MPConc_AT",0.47,"Over 358/Effect"
"424","PopulationDecline","Increased",0.227,"MPConc_AT",0.48,"Over 358/Effect"
"425","PopulationDecline","None",0.5558,"MPConc_AT",0.48,"Over 358/Effect"
"426","PopulationDecline","Reduced",0.2182,"MPConc_AT",0.48,"Over 358/Effect"
"427","Growth","Effect",0.2523,"MPConc_AT",0.48,"Over 358/Effect"
"428","Growth","No Effect",0.7497,"MPConc_AT",0.48,"Over 358/Effect"
"429","Mortality","Effect",0.1199,"MPConc_AT",0.48,"Over 358/Effect"
"430","Mortality","No Effect",0.8813,"MPConc_AT",0.48,"Over 358/Effect"
"431","ReproductiveRate","Effect",0.2265,"MPConc_AT",0.48,"Over 358/Effect"
"432","ReproductiveRate","No Effect",0.7701,"MPConc_AT",0.48,"Over 358/Effect"
"433","PopulationDecline","Increased",0.2351,"MPConc_AT",0.49,"Over 358/Effect"
"434","PopulationDecline","None",0.5588,"MPConc_AT",0.49,"Over 358/Effect"
"435","PopulationDecline","Reduced",0.2222,"MPConc_AT",0.49,"Over 358/Effect"
"436","Growth","Effect",0.2532,"MPConc_AT",0.49,"Over 358/Effect"
"437","Growth","No Effect",0.7356,"MPConc_AT",0.49,"Over 358/Effect"
"438","Mortality","Effect",0.1183,"MPConc_AT",0.49,"Over 358/Effect"
"439","Mortality","No Effect",0.8833,"MPConc_AT",0.49,"Over 358/Effect"
"440","ReproductiveRate","Effect",0.2279,"MPConc_AT",0.49,"Over 358/Effect"
"441","ReproductiveRate","No Effect",0.7671,"MPConc_AT",0.49,"Over 358/Effect"
"442","PopulationDecline","Increased",0.226,"MPConc_AT",0.5,"Over 358/Effect"
"443","PopulationDecline","None",0.5579,"MPConc_AT",0.5,"Over 358/Effect"
"444","PopulationDecline","Reduced",0.2196,"MPConc_AT",0.5,"Over 358/Effect"
"445","Growth","Effect",0.2563,"MPConc_AT",0.5,"Over 358/Effect"
"446","Growth","No Effect",0.739,"MPConc_AT",0.5,"Over 358/Effect"
"447","Mortality","Effect",0.1177,"MPConc_AT",0.5,"Over 358/Effect"
"448","Mortality","No Effect",0.8832,"MPConc_AT",0.5,"Over 358/Effect"
"449","ReproductiveRate","Effect",0.2303,"MPConc_AT",0.5,"Over 358/Effect"
"450","ReproductiveRate","No Effect",0.7678,"MPConc_AT",0.5,"Over 358/Effect"
"451","PopulationDecline","Increased",0.2189,"MPConc_AT",0.51,"Over 358/Effect"
"452","PopulationDecline","None",0.5614,"MPConc_AT",0.51,"Over 358/Effect"
"453","PopulationDecline","Reduced",0.2167,"MPConc_AT",0.51,"Over 358/Effect"
"454","Growth","Effect",0.2534,"MPConc_AT",0.51,"Over 358/Effect"
"455","Growth","No Effect",0.732,"MPConc_AT",0.51,"Over 358/Effect"
"456","Mortality","Effect",0.1234,"MPConc_AT",0.51,"Over 358/Effect"
"457","Mortality","No Effect",0.8737,"MPConc_AT",0.51,"Over 358/Effect"
"458","ReproductiveRate","Effect",0.2302,"MPConc_AT",0.51,"Over 358/Effect"
"459","ReproductiveRate","No Effect",0.7615,"MPConc_AT",0.51,"Over 358/Effect"
"460","PopulationDecline","Increased",0.2215,"MPConc_AT",0.52,"Over 358/Effect"
"461","PopulationDecline","None",0.5578,"MPConc_AT",0.52,"Over 358/Effect"
"462","PopulationDecline","Reduced",0.2207,"MPConc_AT",0.52,"Over 358/Effect"
"463","Growth","Effect",0.261,"MPConc_AT",0.52,"Over 358/Effect"
"464","Growth","No Effect",0.7403,"MPConc_AT",0.52,"Over 358/Effect"
"465","Mortality","Effect",0.1239,"MPConc_AT",0.52,"Over 358/Effect"
"466","Mortality","No Effect",0.8802,"MPConc_AT",0.52,"Over 358/Effect"
"467","ReproductiveRate","Effect",0.2325,"MPConc_AT",0.52,"Over 358/Effect"
"468","ReproductiveRate","No Effect",0.7605,"MPConc_AT",0.52,"Over 358/Effect"
"469","PopulationDecline","Increased",0.2278,"MPConc_AT",0.53,"Over 358/Effect"
"470","PopulationDecline","None",0.5567,"MPConc_AT",0.53,"Over 358/Effect"
"471","PopulationDecline","Reduced",0.224,"MPConc_AT",0.53,"Over 358/Effect"
"472","Growth","Effect",0.2578,"MPConc_AT",0.53,"Over 358/Effect"
"473","Growth","No Effect",0.7349,"MPConc_AT",0.53,"Over 358/Effect"
"474","Mortality","Effect",0.1265,"MPConc_AT",0.53,"Over 358/Effect"
"475","Mortality","No Effect",0.8804,"MPConc_AT",0.53,"Over 358/Effect"
"476","ReproductiveRate","Effect",0.2255,"MPConc_AT",0.53,"Over 358/Effect"
"477","ReproductiveRate","No Effect",0.7657,"MPConc_AT",0.53,"Over 358/Effect"
"478","PopulationDecline","Increased",0.2315,"MPConc_AT",0.54,"Over 358/Effect"
"479","PopulationDecline","None",0.5645,"MPConc_AT",0.54,"Over 358/Effect"
"480","PopulationDecline","Reduced",0.2176,"MPConc_AT",0.54,"Over 358/Effect"
"481","Growth","Effect",0.2581,"MPConc_AT",0.54,"Over 358/Effect"
"482","Growth","No Effect",0.7466,"MPConc_AT",0.54,"Over 358/Effect"
"483","Mortality","Effect",0.1241,"MPConc_AT",0.54,"Over 358/Effect"
"484","Mortality","No Effect",0.8826,"MPConc_AT",0.54,"Over 358/Effect"
"485","ReproductiveRate","Effect",0.2372,"MPConc_AT",0.54,"Over 358/Effect"
"486","ReproductiveRate","No Effect",0.7691,"MPConc_AT",0.54,"Over 358/Effect"
"487","PopulationDecline","Increased",0.2226,"MPConc_AT",0.55,"Over 358/Effect"
"488","PopulationDecline","None",0.5662,"MPConc_AT",0.55,"Over 358/Effect"
"489","PopulationDecline","Reduced",0.2234,"MPConc_AT",0.55,"Over 358/Effect"
"490","Growth","Effect",0.2506,"MPConc_AT",0.55,"Over 358/Effect"
"491","Growth","No Effect",0.7381,"MPConc_AT",0.55,"Over 358/Effect"
"492","Mortality","Effect",0.119,"MPConc_AT",0.55,"Over 358/Effect"
"493","Mortality","No Effect",0.8754,"MPConc_AT",0.55,"Over 358/Effect"
"494","ReproductiveRate","Effect",0.2387,"MPConc_AT",0.55,"Over 358/Effect"
"495","ReproductiveRate","No Effect",0.7608,"MPConc_AT",0.55,"Over 358/Effect"
"496","PopulationDecline","Increased",0.2246,"MPConc_AT",0.56,"Over 358/Effect"
"497","PopulationDecline","None",0.5552,"MPConc_AT",0.56,"Over 358/Effect"
"498","PopulationDecline","Reduced",0.2195,"MPConc_AT",0.56,"Over 358/Effect"
"499","Growth","Effect",0.2569,"MPConc_AT",0.56,"Over 358/Effect"
"500","Growth","No Effect",0.74,"MPConc_AT",0.56,"Over 358/Effect"
"501","Mortality","Effect",0.1218,"MPConc_AT",0.56,"Over 358/Effect"
"502","Mortality","No Effect",0.8776,"MPConc_AT",0.56,"Over 358/Effect"
"503","ReproductiveRate","Effect",0.2412,"MPConc_AT",0.56,"Over 358/Effect"
"504","ReproductiveRate","No Effect",0.7612,"MPConc_AT",0.56,"Over 358/Effect"
"505","PopulationDecline","Increased",0.2257,"MPConc_AT",0.57,"Over 358/Effect"
"506","PopulationDecline","None",0.5549,"MPConc_AT",0.57,"Over 358/Effect"
"507","PopulationDecline","Reduced",0.2114,"MPConc_AT",0.57,"Over 358/Effect"
"508","Growth","Effect",0.2687,"MPConc_AT",0.57,"Over 358/Effect"
"509","Growth","No Effect",0.7417,"MPConc_AT",0.57,"Over 358/Effect"
"510","Mortality","Effect",0.1213,"MPConc_AT",0.57,"Over 358/Effect"
"511","Mortality","No Effect",0.8804,"MPConc_AT",0.57,"Over 358/Effect"
"512","ReproductiveRate","Effect",0.2372,"MPConc_AT",0.57,"Over 358/Effect"
"513","ReproductiveRate","No Effect",0.7692,"MPConc_AT",0.57,"Over 358/Effect"
"514","PopulationDecline","Increased",0.2242,"MPConc_AT",0.58,"Over 358/Effect"
"515","PopulationDecline","None",0.5507,"MPConc_AT",0.58,"Over 358/Effect"
"516","PopulationDecline","Reduced",0.2197,"MPConc_AT",0.58,"Over 358/Effect"
"517","Growth","Effect",0.2491,"MPConc_AT",0.58,"Over 358/Effect"
"518","Growth","No Effect",0.7319,"MPConc_AT",0.58,"Over 358/Effect"
"519","Mortality","Effect",0.1267,"MPConc_AT",0.58,"Over 358/Effect"
"520","Mortality","No Effect",0.8778,"MPConc_AT",0.58,"Over 358/Effect"
"521","ReproductiveRate","Effect",0.2342,"MPConc_AT",0.58,"Over 358/Effect"
"522","ReproductiveRate","No Effect",0.7645,"MPConc_AT",0.58,"Over 358/Effect"
"523","PopulationDecline","Increased",0.224,"MPConc_AT",0.59,"Over 358/Effect"
"524","PopulationDecline","None",0.5547,"MPConc_AT",0.59,"Over 358/Effect"
"525","PopulationDecline","Reduced",0.2197,"MPConc_AT",0.59,"Over 358/Effect"
"526","Growth","Effect",0.251,"MPConc_AT",0.59,"Over 358/Effect"
"527","Growth","No Effect",0.7418,"MPConc_AT",0.59,"Over 358/Effect"
"528","Mortality","Effect",0.1175,"MPConc_AT",0.59,"Over 358/Effect"
"529","Mortality","No Effect",0.8797,"MPConc_AT",0.59,"Over 358/Effect"
"530","ReproductiveRate","Effect",0.2338,"MPConc_AT",0.59,"Over 358/Effect"
"531","ReproductiveRate","No Effect",0.7613,"MPConc_AT",0.59,"Over 358/Effect"
"532","PopulationDecline","Increased",0.2258,"MPConc_AT",0.6,"Over 358/Effect"
"533","PopulationDecline","None",0.5642,"MPConc_AT",0.6,"Over 358/Effect"
"534","PopulationDecline","Reduced",0.214,"MPConc_AT",0.6,"Over 358/Effect"
"535","Growth","Effect",0.2594,"MPConc_AT",0.6,"Over 358/Effect"
"536","Growth","No Effect",0.7342,"MPConc_AT",0.6,"Over 358/Effect"
"537","Mortality","Effect",0.1231,"MPConc_AT",0.6,"Over 358/Effect"
"538","Mortality","No Effect",0.8788,"MPConc_AT",0.6,"Over 358/Effect"
"539","ReproductiveRate","Effect",0.2437,"MPConc_AT",0.6,"Over 358/Effect"
"540","ReproductiveRate","No Effect",0.7673,"MPConc_AT",0.6,"Over 358/Effect"
"541","PopulationDecline","Increased",0.2296,"MPConc_AT",0.61,"Over 358/Effect"
"542","PopulationDecline","None",0.5597,"MPConc_AT",0.61,"Over 358/Effect"
"543","PopulationDecline","Reduced",0.2084,"MPConc_AT",0.61,"Over 358/Effect"
"544","Growth","Effect",0.2573,"MPConc_AT",0.61,"Over 358/Effect"
"545","Growth","No Effect",0.7368,"MPConc_AT",0.61,"Over 358/Effect"
"546","Mortality","Effect",0.1202,"MPConc_AT",0.61,"Over 358/Effect"
"547","Mortality","No Effect",0.8748,"MPConc_AT",0.61,"Over 358/Effect"
"548","ReproductiveRate","Effect",0.2347,"MPConc_AT",0.61,"Over 358/Effect"
"549","ReproductiveRate","No Effect",0.7611,"MPConc_AT",0.61,"Over 358/Effect"
"550","PopulationDecline","Increased",0.2225,"MPConc_AT",0.62,"Over 358/Effect"
"551","PopulationDecline","None",0.5649,"MPConc_AT",0.62,"Over 358/Effect"
"552","PopulationDecline","Reduced",0.2217,"MPConc_AT",0.62,"Over 358/Effect"
"553","Growth","Effect",0.2575,"MPConc_AT",0.62,"Over 358/Effect"
"554","Growth","No Effect",0.7454,"MPConc_AT",0.62,"Over 358/Effect"
"555","Mortality","Effect",0.1181,"MPConc_AT",0.62,"Over 358/Effect"
"556","Mortality","No Effect",0.8828,"MPConc_AT",0.62,"Over 358/Effect"
"557","ReproductiveRate","Effect",0.2335,"MPConc_AT",0.62,"Over 358/Effect"
"558","ReproductiveRate","No Effect",0.7633,"MPConc_AT",0.62,"Over 358/Effect"
"559","PopulationDecline","Increased",0.2177,"MPConc_AT",0.63,"Over 358/Effect"
"560","PopulationDecline","None",0.5569,"MPConc_AT",0.63,"Over 358/Effect"
"561","PopulationDecline","Reduced",0.2214,"MPConc_AT",0.63,"Over 358/Effect"
"562","Growth","Effect",0.2533,"MPConc_AT",0.63,"Over 358/Effect"
"563","Growth","No Effect",0.7318,"MPConc_AT",0.63,"Over 358/Effect"
"564","Mortality","Effect",0.1264,"MPConc_AT",0.63,"Over 358/Effect"
"565","Mortality","No Effect",0.8805,"MPConc_AT",0.63,"Over 358/Effect"
"566","ReproductiveRate","Effect",0.2339,"MPConc_AT",0.63,"Over 358/Effect"
"567","ReproductiveRate","No Effect",0.7592,"MPConc_AT",0.63,"Over 358/Effect"
"568","PopulationDecline","Increased",0.2261,"MPConc_AT",0.64,"Over 358/Effect"
"569","PopulationDecline","None",0.5701,"MPConc_AT",0.64,"Over 358/Effect"
"570","PopulationDecline","Reduced",0.2115,"MPConc_AT",0.64,"Over 358/Effect"
"571","Growth","Effect",0.2654,"MPConc_AT",0.64,"Over 358/Effect"
"572","Growth","No Effect",0.7365,"MPConc_AT",0.64,"Over 358/Effect"
"573","Mortality","Effect",0.125,"MPConc_AT",0.64,"Over 358/Effect"
"574","Mortality","No Effect",0.8802,"MPConc_AT",0.64,"Over 358/Effect"
"575","ReproductiveRate","Effect",0.2312,"MPConc_AT",0.64,"Over 358/Effect"
"576","ReproductiveRate","No Effect",0.7605,"MPConc_AT",0.64,"Over 358/Effect"
"577","PopulationDecline","Increased",0.2156,"MPConc_AT",0.65,"Over 358/Effect"
"578","PopulationDecline","None",0.561,"MPConc_AT",0.65,"Over 358/Effect"
"579","PopulationDecline","Reduced",0.2168,"MPConc_AT",0.65,"Over 358/Effect"
"580","Growth","Effect",0.2644,"MPConc_AT",0.65,"Over 358/Effect"
"581","Growth","No Effect",0.7359,"MPConc_AT",0.65,"Over 358/Effect"
"582","Mortality","Effect",0.1148,"MPConc_AT",0.65,"Over 358/Effect"
"583","Mortality","No Effect",0.876,"MPConc_AT",0.65,"Over 358/Effect"
"584","ReproductiveRate","Effect",0.2434,"MPConc_AT",0.65,"Over 358/Effect"
"585","ReproductiveRate","No Effect",0.7596,"MPConc_AT",0.65,"Over 358/Effect"
"586","PopulationDecline","Increased",0.2181,"MPConc_AT",0.66,"Over 358/Effect"
"587","PopulationDecline","None",0.5634,"MPConc_AT",0.66,"Over 358/Effect"
"588","PopulationDecline","Reduced",0.2179,"MPConc_AT",0.66,"Over 358/Effect"
"589","Growth","Effect",0.2612,"MPConc_AT",0.66,"Over 358/Effect"
"590","Growth","No Effect",0.7356,"MPConc_AT",0.66,"Over 358/Effect"
"591","Mortality","Effect",0.1185,"MPConc_AT",0.66,"Over 358/Effect"
"592","Mortality","No Effect",0.8796,"MPConc_AT",0.66,"Over 358/Effect"
"593","ReproductiveRate","Effect",0.2467,"MPConc_AT",0.66,"Over 358/Effect"
"594","ReproductiveRate","No Effect",0.7676,"MPConc_AT",0.66,"Over 358/Effect"
"595","PopulationDecline","Increased",0.223,"MPConc_AT",0.67,"Over 358/Effect"
"596","PopulationDecline","None",0.5578,"MPConc_AT",0.67,"Over 358/Effect"
"597","PopulationDecline","Reduced",0.2154,"MPConc_AT",0.67,"Over 358/Effect"
"598","Growth","Effect",0.2648,"MPConc_AT",0.67,"Over 358/Effect"
"599","Growth","No Effect",0.7352,"MPConc_AT",0.67,"Over 358/Effect"
"600","Mortality","Effect",0.1162,"MPConc_AT",0.67,"Over 358/Effect"
"601","Mortality","No Effect",0.8809,"MPConc_AT",0.67,"Over 358/Effect"
"602","ReproductiveRate","Effect",0.2466,"MPConc_AT",0.67,"Over 358/Effect"
"603","ReproductiveRate","No Effect",0.7573,"MPConc_AT",0.67,"Over 358/Effect"
"604","PopulationDecline","Increased",0.2269,"MPConc_AT",0.68,"Over 358/Effect"
"605","PopulationDecline","None",0.5634,"MPConc_AT",0.68,"Over 358/Effect"
"606","PopulationDecline","Reduced",0.2269,"MPConc_AT",0.68,"Over 358/Effect"
"607","Growth","Effect",0.2667,"MPConc_AT",0.68,"Over 358/Effect"
"608","Growth","No Effect",0.7331,"MPConc_AT",0.68,"Over 358/Effect"
"609","Mortality","Effect",0.1184,"MPConc_AT",0.68,"Over 358/Effect"
"610","Mortality","No Effect",0.8712,"MPConc_AT",0.68,"Over 358/Effect"
"611","ReproductiveRate","Effect",0.2404,"MPConc_AT",0.68,"Over 358/Effect"
"612","ReproductiveRate","No Effect",0.7568,"MPConc_AT",0.68,"Over 358/Effect"
"613","PopulationDecline","Increased",0.2312,"MPConc_AT",0.69,"Over 358/Effect"
"614","PopulationDecline","None",0.5668,"MPConc_AT",0.69,"Over 358/Effect"
"615","PopulationDecline","Reduced",0.2188,"MPConc_AT",0.69,"Over 358/Effect"
"616","Growth","Effect",0.2664,"MPConc_AT",0.69,"Over 358/Effect"
"617","Growth","No Effect",0.7374,"MPConc_AT",0.69,"Over 358/Effect"
"618","Mortality","Effect",0.1266,"MPConc_AT",0.69,"Over 358/Effect"
"619","Mortality","No Effect",0.882,"MPConc_AT",0.69,"Over 358/Effect"
"620","ReproductiveRate","Effect",0.2422,"MPConc_AT",0.69,"Over 358/Effect"
"621","ReproductiveRate","No Effect",0.7541,"MPConc_AT",0.69,"Over 358/Effect"
"622","PopulationDecline","Increased",0.2184,"MPConc_AT",0.7,"Over 358/Effect"
"623","PopulationDecline","None",0.5686,"MPConc_AT",0.7,"Over 358/Effect"
"624","PopulationDecline","Reduced",0.2149,"MPConc_AT",0.7,"Over 358/Effect"
"625","Growth","Effect",0.2662,"MPConc_AT",0.7,"Over 358/Effect"
"626","Growth","No Effect",0.7369,"MPConc_AT",0.7,"Over 358/Effect"
"627","Mortality","Effect",0.1171,"MPConc_AT",0.7,"Over 358/Effect"
"628","Mortality","No Effect",0.8788,"MPConc_AT",0.7,"Over 358/Effect"
"629","ReproductiveRate","Effect",0.2458,"MPConc_AT",0.7,"Over 358/Effect"
"630","ReproductiveRate","No Effect",0.7586,"MPConc_AT",0.7,"Over 358/Effect"
"631","PopulationDecline","Increased",0.2301,"MPConc_AT",0.71,"Over 358/Effect"
"632","PopulationDecline","None",0.5651,"MPConc_AT",0.71,"Over 358/Effect"
"633","PopulationDecline","Reduced",0.2283,"MPConc_AT",0.71,"Over 358/Effect"
"634","Growth","Effect",0.2702,"MPConc_AT",0.71,"Over 358/Effect"
"635","Growth","No Effect",0.7254,"MPConc_AT",0.71,"Over 358/Effect"
"636","Mortality","Effect",0.1227,"MPConc_AT",0.71,"Over 358/Effect"
"637","Mortality","No Effect",0.8784,"MPConc_AT",0.71,"Over 358/Effect"
"638","ReproductiveRate","Effect",0.2401,"MPConc_AT",0.71,"Over 358/Effect"
"639","ReproductiveRate","No Effect",0.7569,"MPConc_AT",0.71,"Over 358/Effect"
"640","PopulationDecline","Increased",0.2262,"MPConc_AT",0.72,"Over 358/Effect"
"641","PopulationDecline","None",0.557,"MPConc_AT",0.72,"Over 358/Effect"
"642","PopulationDecline","Reduced",0.2148,"MPConc_AT",0.72,"Over 358/Effect"
"643","Growth","Effect",0.277,"MPConc_AT",0.72,"Over 358/Effect"
"644","Growth","No Effect",0.7283,"MPConc_AT",0.72,"Over 358/Effect"
"645","Mortality","Effect",0.1191,"MPConc_AT",0.72,"Over 358/Effect"
"646","Mortality","No Effect",0.878,"MPConc_AT",0.72,"Over 358/Effect"
"647","ReproductiveRate","Effect",0.2454,"MPConc_AT",0.72,"Over 358/Effect"
"648","ReproductiveRate","No Effect",0.7597,"MPConc_AT",0.72,"Over 358/Effect"
"649","PopulationDecline","Increased",0.2172,"MPConc_AT",0.73,"Over 358/Effect"
"650","PopulationDecline","None",0.5589,"MPConc_AT",0.73,"Over 358/Effect"
"651","PopulationDecline","Reduced",0.2158,"MPConc_AT",0.73,"Over 358/Effect"
